0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,target
0.5515515515515516,0.3033033033033033,0.16816816816816818,0.15915915915915915,0.8438438438438438,0.3113113113113113,0.17717717717717718,0.3163163163163163,0.23423423423423423,0.4984984984984985,0.022022022022022022,0.5905905905905906,0.26226226226226224,0.6306306306306306,0.36536536536536485,0.3023023023023023,0.7377377377377372,0.7847847847847848,0.5225225225225225,0.6376376376376376,0.1981981981981982,0.5815815815815816,0.8618618618618619,0.4044044044044044,0.4094094094094094,0.17917917917917944,0.4244244244244244,0.5175175175175175,0.8288288288288288,0.05105105105105105,0.5895895895895896,0.22022022022022023,0.5035035035035035,0.23323323323323322,0.7907907907907907,0.2832832832832833,0.4794794794794795,0.036036036036036036,0.9179179179179178,0.8718718718718719,0.014014014014014014,0.44844844844844844,0.6816816816816816,0.9679679679679679,0.9319319319319319,0.7737737737737738,0.6536536536536537,0.21921921921921922,1
0.8038038038038038,0.97997997997998,0.0820820820820821,0.996996996996997,0.6086086086086087,0.03903903903903904,0.18618618618618618,0.0920920920920921,0.23823823823823823,0.050050050050050046,0.7667667667667668,0.8188188188188188,0.06906906906906907,0.13213213213213212,0.8748748748748747,0.9029029029029029,0.3353353353353328,0.6806806806806805,0.3883883883883884,0.24124124124124124,0.9409409409409409,0.13313313313313313,0.7557557557557557,0.5535535535535535,0.6206206206206206,0.13413413413413414,0.4094094094094094,0.18118118118118118,0.09509509509509503,0.4494494494494494,0.970970970970971,0.23223223223223222,0.6416416416416416,0.21621621621621637,0.8608608608608609,0.21421421421421422,0.5025025025025025,0.6896896896896897,0.13613613613613612,0.7677677677677678,0.4314314314314314,0.35535535535535534,0.6616616616616616,0.07607607607607608,0.003003003003003003,0.3753753753753753,0.27427427427427425,0.5765765765765766,0
0.3813813813813814,0.5795795795795796,0.7657657657657657,0.29929929929929927,0.056056056056056056,0.6326326326326326,0.6926926926926927,0.9379379379379378,0.5645645645645646,0.3083083083083083,0.6766766766766766,0.7177177177177176,0.7857857857857858,0.1851851851851851,0.5475475475475475,0.18218218218218218,0.5475475475475475,0.3653653653653653,0.6986986986986987,0.06906906906906907,0.1031031031031031,0.19019019019019015,0.991991991991992,0.035035035035035036,0.6276276276276276,0.06906906906906907,0.5705705705705706,0.3783783783783784,0.058058058058058054,0.4244244244244244,0.8008008008008007,0.998998998998999,0.7647647647647647,0.6786786786786787,0.026026026026026026,0.17117117117117117,0.07007007007007007,0.7227227227227228,0.944944944944945,0.002002002002002002,0.43043043043043044,0.05105105105105105,0.8808808808808809,0.7917917917917918,0.21521521521521522,0.06606606606606606,0.7027027027027027,0.8448448448448448,1
0.35435435435435436,0.46646646646646645,0.25625625625625625,0.5515515515515516,0.4124124124124124,0.38738738738738737,0.5045045045045051,0.48848848848848847,0.26926926926926925,0.6686686686686687,0.6926926926926927,0.30930930930930933,0.6526526526526526,0.34934934934934936,0.23823823823823823,0.8348348348348348,0.46346346346346345,0.5035035035035035,0.34934934934934936,0.3603603603603603,0.7947947947947948,0.7577577577577578,0.3813813813813814,0.7387387387387387,0.10710710710710711,0.5815815815815816,0.36936936936936937,0.7587587587587588,0.944944944944945,0.5415415415415415,0.5035035035035035,0.25125125125125125,0.9679679679679679,0.92992992992993,0.01901901901901902,0.013013013013013013,0.3973973973973974,0.09009009009009007,0.3993993993993994,0.9309309309309309,0.817817817817816,0.4144144144144144,0.996996996996997,0.5835835835835835,0.2552552552552553,0.5895895895895896,0.9669669669669669,0.4724724724724726,1
0.23023023023023023,0.16716716716716717,0.996996996996997,0.8058058058058059,0.06706706706706707,0.6766766766766766,0.3533533533533533,0.6176176176176176,0.15915915915915915,0.025025025025025023,0.6986986986986987,0.7187187187187187,0.3173173173173173,0.7917917917917918,0.5165165165165165,0.06906906906906907,0.32932932932932935,0.5275275275275275,0.24124124124124124,0.14914914914914915,0.5815815815815816,0.009009009009009009,0.975975975975976,0.5525525525525525,0.13913913913913914,0.9829829829829831,0.3253253253253251,0.7557557557557557,0.24424424424424424,0.9129129129129129,0.44144144144144143,0.8638638638638638,0.5885885885885885,0.7927927927927928,0.40040040040040037,0.08708708708708722,0.8178178178178171,0.6246246246246246,0.025025025025025023,0.18118118118118118,0.7137137137137137,0.13613613613613612,0.8448448448448448,0.25225225225225223,0.7797797797797797,0.7797797797797797,0.14014014014014015,0.29429429429429427,0
0.45845845845845845,0.25725725725725723,0.8738738738738738,0.8228228228228228,0.8878878878878878,0.8078078078078077,0.1941941941941942,0.93993993993994,0.12812812812812813,0.11711711711711711,0.94994994994995,0.04904904904904905,0.6656656656656657,0.8438438438438438,0.055055055055055056,0.3943943943943944,0.5225225225225225,0.8318318318318318,0.7817817817817818,0.6236236236236237,0.45845845845845845,0.050050050050050046,0.5985985985985987,0.36936936936936937,0.1061061061061061,0.2132132132132132,0.13313313313313313,0.8858858858858859,0.32732732732732733,0.7567567567567568,0.8338338338338338,0.8948948948948949,0.027027027027027035,0.8878878878878878,0.3083083083083083,0.07307307307307308,0.6026026026026026,0.7947947947947948,0.2502502502502502,0.3983983983983984,0.27927927927927926,0.6616616616616616,0.7777777777777778,0.8798798798798799,0.9359359359359359,0.8378378378378376,0.28428428428428426,0.27227227227227235,0
0.44144144144144143,0.6456456456456456,0.02102102102102102,0.4964964964964965,0.3163163163163163,0.24224224224224225,0.25325325325325326,0.6606606606606602,0.9529529529529529,0.5345345345345345,0.08008008008008008,0.7717717717717718,0.6866866866866869,0.98998998998999,0.4144144144144144,0.5195195195195195,0.24624624624624628,0.9479479479479478,0.7407407407407407,0.34934934934934936,0.07607607607607608,0.9189189189189189,0.006006006006006006,0.4694694694694695,0.8168168168168168,0.6366366366366366,0.960960960960961,0.6906906906906904,0.5405405405405406,0.1251251251251251,0.06806806806806807,0.6286286286286287,0.5245245245245245,0.24624624624624625,0.37037037037037013,0.8238238238238238,0.7857857857857863,0.5145145145145145,0.44144144144144143,0.7437437437437437,0.6766766766766766,0.22522522522522523,0.29929929929929927,0.5575575575575575,0.6776776776776777,0.6636636636636637,0.6086086086086087,0.8128128128128128,1
0.17217217217217218,0.6946946946946947,0.8698698698698699,0.8958958958958959,0.14414414414414414,0.2882882882882883,0.6646646646646647,0.6196196196196196,0.8558558558558559,0.5755755755755756,0.8058058058058059,0.8908908908908909,0.978978978978979,0.8828828828828829,0.1031031031031031,0.0850850850850849,0.15615615615615616,0.03203203203203203,0.35935935935935936,0.5525525525525525,0.6656656656656657,0.8308308308308309,0.8888888888888888,0.6626626626626627,0.4264264264264264,0.09509509509509506,0.3683683683683684,0.7157157157157157,0.33133133133133136,0.058058058058058054,0.7727727727727728,0.7627627627627628,0.5405405405405406,0.5495495495495496,0.03403403403403403,0.2972972972972973,0.11611611611611612,0.043043043043043044,0.44544544544544545,0.08308308308308308,0.93993993993994,0.03303303303303303,0.3363363363363366,0.1111111111111111,0.5385385385385385,0.38738738738738737,0.6856856856856857,0.02002002002002002,1
0.3013013013013013,0.11711711711711711,0.6646646646646647,0.8498498498498507,0.5615615615615616,0.4904904904904905,0.4014014014014014,0.7347347347347347,0.14614614614614616,0.34334334334334343,0.5105105105105104,0.6066066066066066,0.036036036036036036,0.4244244244244244,0.8318318318318318,0.37237237237237236,0.03003003003003003,0.5985985985986033,0.16416416416416416,0.06006006006006006,0.7177177177177178,0.3103103103103103,0.7867867867867868,0.13513513513513514,0.6146146146146146,0.7457457457457457,0.8938938938938938,0.22522522522522523,0.27927927927927926,0.5765765765765766,0.3103103103103103,0.2872872872872873,0.5935935935935935,0.7787787787787788,0.7577577577577568,0.7887887887887888,0.8608608608608609,0.6006006006006006,0.5025025025025025,0.8918918918918919,0.8708708708708709,0.7937937937937938,0.6366366366366366,0.5855855855855856,0.2272272272272272,0.4184184184184184,0.42342342342342343,0.6876876876876875,0
0.7587587587587588,0.05405405405405406,0.34234234234234234,0.0980980980980981,0.5625625625625625,0.8798798798798799,0.3913913913913914,0.8638638638638638,0.6236236236236237,0.2982982982982983,0.7137137137137137,0.34434434434434436,0.3153153153153153,0.6126126126126126,0.7187187187187187,0.15915915915915915,0.7297297297297297,0.8838838838838838,0.4854854854854855,0.2032032032032032,0.3003003003003003,0.1961961961961962,0.9379379379379377,0.49149149149149146,0.17617617617617617,0.1751751751751751,0.46346346346346345,0.8378378378378364,0.9379379379379378,0.7597597597597597,0.5525525525525525,0.7367367367367368,0.7197197197197197,0.5355355355355356,0.0980980980980981,0.2602602602602603,0.8378378378378377,0.21421421421421422,0.23023023023023023,0.9449449449449454,0.8818818818818819,0.6516516516516516,0.5305305305305306,0.9029029029029029,0.2912912912912913,0.34034034034034033,0.002002002002002002,0.7827827827827828,0
