0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,target
364.07728594370656,215.66443124135043,18.975353563230385,-61.75519460113095,-15.335899197327697,-412.0742125119006,-111.4983482102374,18.41105407422146,-104.84837468912536,27.009570681063455,19.10799124977594,-87.64532996801864,66.55506217661326,146.8081495245089,147.9221140659304,-963.5421604568752,4.0927165059875925,-432.0420560155995,-207.35104673022332,480.8149823606047,-330.8415055631219,450.7067672968596,422.1053444549087,-263.14718970665035,-651.337959081651,-38.78912259924807,-527.1282900996463,42.283921763643335,-11.21970709485178,-102.97846827680084,-108.62418533931228,1171.8386571502858,163.2970838572905,-47.25027080040424,258.4745973330292,-1038.9858323015235,72.08345685544089,-572.730185296491,-62.26291647554029,-1717.0215574643807,279.9274327987113,722.0963772426843,127.67345695810708,-48.05833163566884,39.08133402630568,30.95308986680028,359.61106314935205,3.631803948224308,-130.79239476524333,-131.741719859056,-343.7929342639019,-503.3645190933306,178.48707719341354,-154.40891124618685,428.22612999272815,-54.77265341015221,-492.9827969578555,-74.46572870959501,-32.017877956425906,492.2004468063256,415.2387691800884,-392.4756227782798,-26.66794547001373,-6.462442774621194,-255.3871469192819,1335.1977281659697,61.71347083183632,-335.5836838952404,-1965.655492618105,-267.9028734963628,-629.0310829710622,-446.37108397189263,-444.1613038622869,-564.239804220055,-39.04408211940478,-1.6591122213642118,-263.8830119433369,323.5471109822597,268.8195227263199,-200.8142670134365,-105.05977216812488,4.230689432672158,-45.696951795833165,-690.7266903495363,-136.40575307211603,21.706339209569823,1
-145.70133753406856,-166.76902190171575,254.27201904017124,140.59997907986565,1.842332759682646,194.76650711822447,146.4739654272441,15.828165555040902,352.7209994136517,-235.5720813674766,-682.2444069727856,150.29750248253615,448.20622890425193,-841.5209968827161,-112.57622866734263,-546.085032210182,99.6525776542475,-73.08031392233941,62.59137876462096,-10.40294635282862,-493.0524003220036,-160.83571213902076,420.9863097311632,293.45706155146473,1316.8589930880194,396.7794015696536,-620.1493569715734,450.3311360822804,-642.0049697684811,891.7343798503092,-1.505147219511039,61.41454160287574,104.850199064894,390.4044884282007,721.914642770497,-121.76135521517853,61.16130876900122,889.7386957811253,-39.939235722412285,-3014.1028333869904,-109.66982411361292,580.5595189341122,-42.50438644587402,570.75684799875,175.92922124068323,-62.50288505535163,-224.0484708540574,5.6864534569566985,-256.78635753113315,179.0239769438009,-181.94014799337,-1003.953703185594,-329.17198238728366,-886.3652813966484,272.3585177978697,-52.79376313826573,126.2253138907229,-385.7116278964724,14.570542904246231,-14.561985724334225,-414.8608603307647,-237.90882672324108,2.4896168576119746,6.649762860237026,396.5147171084964,4026.8640241732687,-58.60593973131708,-303.6665481904204,-1354.713530788351,-297.8561846305691,-809.0126470431387,-328.0669483683429,120.7301977701969,-132.02203942322294,-235.60451457228103,-26.532786565194243,75.30386458124862,-216.7671341726992,223.51127648050425,149.1100190151136,-131.23543729518576,-12.235865898740371,-32.221680596419404,656.9739673944454,-192.4704555268601,0.0394509451094133,0
-562.2235326985646,-508.7086767070184,-481.50267658219104,-290.8140914658414,-7.456246870913061,82.4112211158788,-294.03691721437235,-8.16121192860611,219.58238152337736,-174.8804504732352,-83.63666718908814,95.347730473475,247.70746559516144,-2066.569991762028,-305.7767804641272,-532.0709105177813,12.169885875653218,337.4656760207173,196.0505492569069,-1121.9003942759384,-3.89950561925486,464.023869922384,-109.82303615611649,-232.74251090436,1138.495596404604,-322.1546282513225,-606.3074874136036,523.1835585289577,-273.11582047406563,877.2212927753272,-14.633082594083325,-276.78194888764784,139.7886207554067,59.762269347174026,76.60327425009136,41.771091732951184,56.40772412958838,-712.6289563634306,28.756383633326354,-966.1786020395992,-202.15552644221543,-131.82764592397646,13.343305567358613,-327.1134949853283,109.37178307475332,48.1173244135146,772.5299322454366,18.73570766599534,91.06485294180789,205.5751693177897,152.1658618597729,-17.61577486551461,460.3549968357104,-718.5490810979833,-4.098358841837976,-78.23472254872122,-642.8437051950693,-227.0691561762158,-20.962268887529227,62.0864303899584,-717.067822020366,405.6411800267044,-8.07850674282653,-8.621154139976033,-556.6583210489157,-1385.349614106341,86.52933680584489,-264.32934893974146,1071.2284555731512,227.81351492226256,997.004923050379,214.11456154546497,488.62355694168826,530.9893640718474,210.6054194926558,-14.462734008657726,15.424445369122274,317.8295324327081,-229.58457205342748,-160.79944188755272,69.80820901271245,25.226629855305497,32.649485914433065,-607.9150901188369,11.511599338458932,17.363159773586794,1
-1151.439901442122,143.2638579963567,-647.1975613479432,-203.12984675058465,0.2941707287383752,-245.4983652956524,-28.253902514295515,4.903149566989727,76.12901528195475,16.682996261228787,-279.6678699046184,-22.20513016426463,148.39998030255927,-1297.6052056334806,-117.58347805763545,-515.9096827783812,54.0816219953506,406.9144635338539,387.93984899945815,-269.38085270760456,0.0608788319343309,-92.8995275788546,43.79999475290931,-133.35368173288325,-302.3098937803542,189.77880214590903,-661.2009664364404,1133.4210153436968,-615.5370103268795,660.513380186208,26.80173892846051,926.3906567073656,190.36573195556943,108.73072772904722,872.5183259417156,64.08658249205205,-98.93287911614873,1034.5271036003194,46.08716738348857,-854.6420769079713,-347.7747701016054,106.16797812506584,46.42701064074351,667.3298838831048,217.55107180289315,21.0035798490158,308.9383631002576,-63.69966430271896,-117.06766832412792,97.66681473314904,-276.4545494051368,-133.08522093713947,-108.39437298456647,408.3769443898828,305.92699350377615,-36.31609151854324,-474.9898123270372,-726.095085380259,-1.5337777158305317,31.90105232451881,-516.2681377821856,-259.76285205223536,24.616639625194075,4.349385368467777,631.0824567120796,2394.3072024567614,53.9658017367956,-539.6546296644002,-2539.4179671534944,-382.11189403621296,-388.12358185656393,400.5185374256305,57.59637889438222,8.743507108075889,-126.12972434353873,11.598714019607272,-891.5793533147647,-233.88022807466209,-15.128610901677527,55.84009276706845,-44.26316853177197,-2.9501715912270097,-33.229062278027484,-99.56125346735976,-82.63121256492855,-9.936809839284765,0
-414.335815651251,142.1206621267788,173.66181617320615,-115.12473575013618,-5.761965103894086,77.07991168488279,175.5859411867291,13.522651388662116,71.66310918031536,55.67292814055919,131.2096529004133,-42.47522282126506,8.35769465079635,1244.8028134969888,-1233.327398896129,1463.71066833824,-152.85733575205214,-79.29953315820416,476.3152027620547,-7.770202037257676,-454.5286436849708,116.63680693405244,787.5780284110197,14.574369860883394,-274.3045230421601,620.6594255714207,-1037.7427732513893,-330.4318915780651,-871.8460960502167,-161.3388450367982,-54.36327620663567,-8.57977345009001,117.95593560137284,-960.1447512110532,360.4901164062004,-699.1625810814922,94.76394305951236,-506.4712651982422,75.40161768598456,-410.7582965843776,896.4170156410363,-454.3268708988916,-13.84347446292568,-806.388364459838,184.7737901000476,-27.667432011068737,-316.788267540711,40.86562627570325,-226.6669786600605,-141.17629772891013,-42.256129648927725,-511.3411345126256,301.0571932880412,778.9992978017776,-58.94568283492112,-38.24381874406118,-250.87725156873347,394.76231348711207,-1.7326947126479917,-538.1915178346217,610.3569016968877,-419.86836428292,3.7553664675312417,-3.3965288140275023,-549.1901187471562,1644.4763588709973,25.892468175498465,404.3733810312451,503.13985768088327,-454.4482993214279,-1294.02959773454,-187.9839179594336,-757.7823269415613,88.32762694335128,-1.0833909140672802,3.9979856738599375,-195.63409533520752,334.6414649917993,177.80320190256344,-61.97639276223747,-29.227794764173645,2.0360595459423187,-56.0209522588728,-1004.8628174737476,-122.03798146787696,17.519426909974165,1
-819.7411325644524,-397.42314130791925,183.07383011464577,93.11801179762408,5.360882147133776,-529.2398123251832,17.120514321604386,10.148523956624956,32.67382763611811,-143.8326391193054,-754.8648211059518,154.4654073897393,-0.3285280765494232,-194.74643349487425,-897.663303570597,-1587.6568296278267,-20.675528351228436,273.1761467140652,128.12672839989307,-422.5887387775305,-431.08152178108776,132.76632556741055,-142.24915572342513,438.5062098964686,-400.4834174928709,-29.01022764728796,-391.257103588794,700.0703308597969,0.2649162476591442,-605.9520000213539,41.37072436024074,221.9292779525745,105.41335671020852,663.3791456450821,-824.0633186932149,-709.4948236277662,66.97394612733319,-17.27531049499448,-30.503008542488395,-312.71270817642466,-146.27222640760218,178.89566808189022,-202.29224529849648,-415.8888615883408,-108.15418886838356,-22.89703665528703,131.24300928074496,135.63569606370316,435.4488633887202,81.67020784790459,-12.368654670942052,245.1806814980184,209.70158452375225,-372.27360530319766,-59.87551531503173,94.47693846636476,837.2904301507924,-536.6211642359699,-2.439282473568226,624.385011243363,-273.0770966429565,-79.25685025212701,16.155097120230522,-3.0223312152668145,-66.49948081409389,-4529.084832730136,-82.45811171819452,262.5854475658446,2638.359338997254,136.04307678459577,13.091511333905848,720.245316394322,-259.4565538810043,-865.0489619793547,-259.5301459381234,20.12514345395296,331.6199489905894,243.18730279487497,144.82969723159516,20.516405001934377,451.9466792774116,45.16397342879634,123.87749148572924,460.25512256440913,-13.701607050696968,13.400609005779504,0
-524.3602614414771,-518.9898266114362,-454.0811834788408,218.41426301969892,-18.164127517234903,73.52037422441043,67.93503312897764,13.872318106079655,162.9589017930439,-4.460507006763896,-180.21978161862927,323.5623692945004,18.074670105196343,2702.7374890330984,-72.37864558328803,-284.0810986077273,-106.71631632613388,226.21147291598024,294.9814493581556,5.441643550518818,177.13739475846586,-16.51488281039404,-142.9970045869389,43.95762064374942,-423.35599366231895,11.88109441599552,-644.999229961851,-86.44584110682881,98.4549654447024,-90.00865718823775,-166.65139437260908,-9.947753667559626,-40.15520986911386,634.2898147804675,-319.16119216804043,-508.0212099703729,21.01532886020221,-139.798055775921,90.87538723839134,-820.5779508254003,-96.37045354513477,655.7967056783768,-118.48634803958144,-356.7448086539244,-106.45941372759135,-33.8264288289383,-627.2315829119077,53.09050893172429,225.94633471880005,-39.74713657292816,-114.13370653495076,313.206811163608,-284.4169591137519,-474.4616503169632,-82.56863890489208,58.76197105296154,197.14785855109903,-345.44224511142204,3.2967765447895534,50.41047474196518,-612.9131058702035,-0.8449734454321067,8.36565941145781,-4.589171955082568,412.21216140114336,-3256.6968721960498,-43.19916139551516,415.5957725808656,-1227.1213973711483,-113.18049582120057,793.9583245732518,-303.7259581913024,134.95860238114173,-362.1738589668971,-341.22191522836704,8.180645245635443,223.89107520780576,243.08689208859548,208.07526969653435,-2.753509368721506,213.93547008840463,24.631253232110343,172.66547867307503,588.7475226453204,59.485390760024096,13.672230523953305,0
-151.60546754725115,25.166188371516466,-727.0557493711774,607.2046931669656,2.1886674409817557,312.5892919076257,214.75644324223012,4.57376324275436,33.74493284911366,-179.87030393414852,317.98400923227734,84.663374955942,-150.85110971023528,-1170.597663392789,-1454.8152920059815,540.5414943208355,30.17533591352,69.72105086145861,743.154888183394,-348.3613704817605,231.02929284962164,181.7606882885569,18.52636763413769,961.3767115988306,680.5385254186812,179.00202410019773,193.73066499922223,-85.38778301766794,479.2684699337579,-676.3104825484196,52.366610278779866,-68.18331368282453,-122.6701931231012,831.3815039896497,-1034.3003356635047,-573.3453468476733,150.12508901736626,-741.9520550726069,9.200866715358837,125.16759680774588,30.248998104583517,-174.3905351995715,-229.1139737806372,-1114.664937980801,-35.170414408096185,44.67451504859738,-82.95836119863975,78.80836347479791,39.0535052297977,-23.77094414740176,-21.814224542206134,-323.6626913299221,756.0166227965462,-1078.761701870658,-270.1183941461126,68.43617968899366,1055.7177789268271,-127.01424064010163,-19.614837404186574,-800.7752723610128,-369.4469407512592,351.0100609843605,24.12628696036701,-7.428040608400144,92.89562598397464,-1140.1613571800249,-91.58527617936232,-21.13402386341831,-2989.284170168217,-27.617755657302897,-40.21253087169541,-393.4875971072882,372.7355094305044,-500.84035501146167,-158.81705014728016,26.863626413224964,377.6227998895129,233.0751417099464,94.61572012517094,-92.86435715011925,221.12286556278204,-13.633712269265558,-146.99074292497875,307.46156131190304,-79.7502651081125,-0.645067405783994,0
-2001.122208419905,125.21812938717312,209.52939610816367,256.82102920531946,6.809555226267337,-225.67820866066796,88.04452529179339,23.05551906573524,-296.0793627594408,-24.622422277275422,-542.7648428757607,-102.43534250325244,401.5707857277093,1837.906526792684,-353.8996695544008,1988.915939723245,67.79426172341577,-15.531024886662376,582.5353083073168,-688.6927470451247,-469.4909254640076,-237.7171319165305,23.50006075725816,-905.7885013993132,534.6086468797249,-90.17541914353262,-1031.4935663907754,-13.392321148763378,-390.3970890373193,734.5372447806702,-43.7893067886282,-396.74893395809096,150.25600323935782,327.20323129433734,119.48149921624466,-514.6683063833331,-186.80036490974769,-213.7713779651994,-101.36723050733204,269.68289419624426,-6.540702206787051,619.2941663586581,-12.41985084581339,654.874834089646,103.02704082683928,-16.88410319749367,-468.116024328546,-3.5760369929870297,-372.7611584260536,313.30567759332587,-156.2045944961297,81.7760366086491,-736.4284397445534,-23.582535142238427,-130.38869904312278,28.933642501065684,-831.0967642859937,255.35571248391045,-4.818180388026711,73.64995089058804,-258.7421322063344,-84.53756823043467,18.465933960030643,13.19398676095139,540.1690025155461,147.24648750730816,-84.06521912771478,-135.81967762775977,-3624.479494452664,-169.35802801338332,-302.75515504615066,-399.98126558067145,-249.1460960250896,159.94040339270543,-312.6170822912118,-49.31421496981774,-485.2176564353296,147.42188336895677,38.44009002620719,160.25397235828547,-121.16120083939929,-0.5076515828057371,-189.92304312531388,630.1211236041984,-69.00200873244894,-26.336862676230652,0
-414.07795601640646,-421.0435665648985,-458.98801451900727,657.3753134908198,-0.5847648092664773,-210.34785486810955,100.03053796199517,-5.024517168283008,244.35811189645463,-111.14597489275812,-446.9798302305294,366.9647196700113,-316.7857474096574,802.7601233513163,125.45953406207926,-667.7729445768404,-8.22880991884784,103.8668909025812,59.42038463763936,-569.8204707457752,-138.6582228299624,396.1078054715816,-330.66466382768107,57.92070076351275,-373.60902897856346,158.06632494011518,-432.4728585055135,645.3074683904281,346.3497386027159,-947.4806368096216,-53.85799179676467,404.69274797676,-13.032636752590534,81.28703919807835,-1083.5195156040977,-111.24727508915797,7.054571859474176,54.03649911667313,-7.506479277739874,-144.57276532245638,-98.50869333725892,-815.0977395721075,-152.84169114691318,-320.6572544056919,-205.50030580909495,52.91201256427714,-342.9228437907224,61.629384644535946,501.75949075843744,-48.46062376497052,169.93120629736725,194.5554758396412,717.2875120602737,-265.10250772420443,-251.91899834039407,45.4104294541202,-318.7617114256075,-394.7598235412092,-22.451740262196022,-156.4291529557373,-89.68442352886176,139.45617783388155,-4.58543740645415,-5.375739475856195,-164.2848601292212,-4582.632054089469,-110.23499278377508,428.6240247056395,2304.8119755622893,298.34849643850333,221.8814308585852,74.09357490928204,-633.6757073017283,-593.0456967386293,-269.73624829288303,48.96274977112032,399.7947690646245,-23.55650301704536,259.7977977662805,-30.497560567479734,164.10669695780396,19.50682917291074,-109.07702399735322,334.0139212777804,-34.43094564224363,8.227602516898568,0
