0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,target
0.9819819819819819,0.5805805805805806,0.4124124124124124,0.34434434434434436,0.9179179179179167,0.7027027027027027,0.008008008008008008,0.5835835835835835,0.24824824824824826,0.49749749749749705,0.35835835835835833,0.03903903903903904,0.44144144144144143,0.11011011011011011,0.6456456456456456,0.33733733733733734,0.25125125125125125,0.5425425425425425,0.016016016016016016,0.6046046046046046,0.0970970970970971,0.016016016016016016,0.2272272272272272,0.08008008008008008,0.6116116116116116,0.9629629629629629,0.5825825825825826,0
0.25125125125125125,0.3683683683683684,0.7177177177177171,0.6146146146146146,0.2062062062062062,0.12012012012012012,0.31431431431431434,0.014014014014014014,0.7597597597597597,0.037037037037037035,0.25825825825825827,0.6806806806806801,0.3893893893893894,0.7297297297297297,0.2062062062062062,0.8558558558558559,0.34134134134134136,0.2652652652652653,0.6116116116116116,0.19119119119119118,0.15415415415415415,0.44344344344344344,0.6476476476476476,0.986986986986987,0.17717717717717718,0.024024024024024024,0.003003003003003003,1
0.23023023023023023,0.06506506506506507,0.031031031031031032,0.8798798798798799,0.27627627627627627,0.8348348348348348,0.17317317317317318,0.2062062062062062,0.6346346346346347,0.8478478478478477,0.35335335335338847,0.8818818818818819,0.6436436436436437,0.27627627627627627,0.5655655655655656,0.5005005005005003,0.33733733733733734,0.42542542542542544,0.15115115115115116,0.8808808808808809,0.8868868868868869,0.5535535535535535,0.8078078078078078,0.6256256256256256,0.6706706706706694,0.1971971971971972,0.9039039039039038,1
0.5855855855855856,0.8798798798798799,0.12112112112112113,0.13113113113113112,0.6186186186186187,0.5535535535535535,0.48848848848848847,0.4194194194194194,0.9269269269269269,0.7237237237237237,0.08308308308308308,0.9109109109109109,0.6266266266266266,0.9349349349349348,0.06706706706706707,0.11411411411411411,0.5995995995995996,0.7567567567567568,0.6006006006006006,0.8318318318318318,0.8758758758758759,0.06306306306306306,0.3843843843843844,0.36336336336336356,0.14114114114114115,0.1021021021021021,0.8818818818818819,0
0.9309309309309309,0.7817817817817818,0.22522522522522523,0.04204204204204204,0.42542542542542544,0.854854854854855,0.7417417417417418,0.8608608608608609,0.7277277277277269,0.6696696696696697,0.24024024024024024,0.986986986986987,0.46346346346346345,0.986986986986987,0.023023023023023025,0.4264264264264264,0.13813813813813813,0.7417417417417418,0.8488488488488488,0.97997997997998,0.5335335335335335,0.33433433433433435,0.6496496496496497,0.16516516516516516,0.44744744744744713,0.031031031031031032,0.6686686686686687,0
0.17517517517517517,0.7917917917917918,0.014014014014014014,0.15815815815815815,0.5585585585585585,0.5005005005005002,0.5885885885885885,0.5745745745745746,0.9009009009009009,0.7847847847847848,0.09309309309309309,0.7807807807807807,0.6066066066066066,0.7397397397397397,0.2982982982982983,0.24024024024024024,0.6336336336336337,0.985985985985986,0.6186186186186187,0.7637637637637638,0.8108108108108109,0.1891891891891892,0.8108108108108109,0.27627627627627627,0.23223223223223222,0.08008008008008008,0.8738738738738738,0
0.9349349349349275,0.3113113113113113,0.6346346346346347,0.9029029029029029,0.8168168168168168,0.08008008008008008,0.14514514514514515,0.2522522522522523,0.943943943943944,0.3683683683683684,0.50950950950951,0.5025025025025025,0.45745745745745714,0.7947947947947948,0.23123123123123127,0.9079079079079078,0.4024024024024024,0.02702702702702703,0.98998998998999,0.5595595595595596,0.4644644644644645,0.8028028028028028,0.7387387387387387,0.3353353353353353,0.28428428428428426,0.3183183183183183,0.013013013013013013,1
0.17617617617617617,0.16216216216216217,0.4904904904904905,0.948948948948949,0.7347347347347347,0.6166166166166166,0.18618618618618618,0.6276276276276276,0.06606606606606606,0.9219219219219219,0.13113113113113112,0.6936936936936937,0.04104104104104104,0.3863863863863864,0.4364364364364364,0.37237237237237236,0.4124124124124124,0.7337337337337337,0.5255255255255256,0.17317317317317318,0.13013013013013014,0.022022022022022022,0.050050050050050046,0.8448448448448448,0.12212212212212212,0.5585585585585585,0.4524524524524526,1
0.34534534534534533,0.1891891891891892,0.8258258258258259,0.7787787787787788,0.6206206206206206,0.37737737737737737,0.4574574574574575,0.8008008008008007,0.6556556556556556,0.993993993993994,0.02002002002002002,0.4804804804804805,0.5345345345345345,0.25025025025025016,0.9329329329329329,0.6466466466466467,0.5465465465465466,0.7137137137137137,0.6236236236236237,0.4124124124124124,0.5445445445445447,0.0920920920920921,0.09509509509509505,0.9569569569569569,0.26226226226226224,0.8418418418418419,0.2912912912912913,1
0.0920920920920921,0.6156156156156156,0.8388388388388388,0.992992992992993,0.6566566566566616,0.11711711711711711,0.2032032032032032,0.1041041041041041,0.45845845845845845,0.13113113113113112,0.12312312312312312,0.47847847847847846,0.8338338338338338,0.058058058058058054,0.4544544544544544,0.8838838838838838,0.3983983983983984,0.2082082082082082,0.7357357357357357,0.3333333333333334,0.43543543543543545,0.993993993993994,0.5305305305305306,0.24024024024024024,0.32532532532532504,0.43243243243243257,0.21521521521521522,1
