0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,target
63.51365406456701,-41.38699636571097,102.67138553296456,-25.57058037197477,69.15775969309314,111.51971754653714,15.881787751907227,-54.69727675582215,183.27627707309227,-250.0579456276766,-716.3240868660866,102.03707123948676,-246.90128000175287,-529.006971389198,-53.34894949705199,-730.0508906165471,92.52811204740362,0.7332512499029991,219.4616015330024,-171.38928633184446,-17.166819706916723,-2.1114380803707262,222.4462730503473,-281.7930228863918,16.040860464740028,72.20417707593911,1066.6863799568084,67.14877873333207,-278.6155179536361,-2.626949542638025,-133.60411215378377,218.75760213665575,57.56205673704076,-15.767395528511708,-88.91152550960044,-323.49016302810696,-406.57788206283584,-122.90774704468484,-141.15178082961515,598.457852377266,-107.15439918305898,175.46853447368667,-10.308111805346403,-508.3007112702537,-288.8037976808311,-1815.3171952312373,165.09695332990978,114.80656245392376,91.29508849209547,-70.08001221780049,107.45026168678184,1
-123.52068055721324,-17.329358243745855,717.262677344153,-73.49221833594599,327.6031586516968,-60.20317880550844,61.3447005941928,27.474060119194405,-112.90864035173792,17.47401009431391,298.4672194994663,-49.14680577859196,-231.80395914468863,389.85547314334656,-101.22771887786944,510.4842380385611,-3.289995353465597,-7.508553305774601,157.21499638043423,150.1801338163216,26.156757173512872,0.6337008520266145,108.42468226559454,254.68577964485192,31.138021409684768,-58.12204562479047,-2525.4882389061936,225.31186190742588,63.746942351970766,4.77833086580814,-4.867864648442063,124.88000221215144,180.1961256159372,167.46631084587,-162.5162419681438,-282.38660192785323,2513.761511849564,-176.49952440457855,-469.3400238339215,-157.3033405952171,194.94917236449152,-294.70442893239743,21.38661022985276,-154.60126599640483,161.19352521225125,-139.9568116815771,263.85875915716224,-256.10488746413137,-24.644296115332352,-420.8241606531193,-190.708754382741,0
-18.093531474192844,-52.38654684602885,-304.8821767618608,85.05109470064941,-479.4730184570777,259.5462780583909,10.79437294647222,-150.0500149120935,75.66629599546225,-7.661901653514861,235.65570801778392,48.02467661473546,-367.2673770534868,124.61658875469412,129.7688464689785,-624.4032412220096,-111.49624488096472,52.59091550163912,-22.369132095952043,164.8075770401879,-18.7067114722938,25.56452382818896,-698.9777117923095,-137.64350035048716,6.283573946876881,-192.8686616638209,-166.85644219289983,208.21296251958643,349.5169285412408,-11.46027892542124,130.63469256634338,-79.77992224129267,-166.6209501190133,-264.50473938431844,-373.14236847987536,-80.14077891131862,-1705.1764749391675,-34.8459030594067,-198.7665373527238,-256.1750806157635,-199.9519342025672,185.5497132191937,23.555786765103644,133.44958979969255,-54.25480345153426,351.04153698686406,497.8570886132628,99.40885940891071,-502.7130075148323,-236.1368634971001,152.36810063856134,0
-233.0143933371951,9.054384974037768,-136.23737090385004,0.8138116000265871,-296.6646888330106,-187.62763572730057,65.95194915769258,289.6374313114219,-12.324416235009316,297.6620941490472,-354.2050091988152,-85.0452466241099,-22.997543402268704,-257.3865075321841,189.481356621208,255.92358485248195,463.1651460139778,-6.384485091831016,-183.4152308424244,-329.4500011658549,-14.453124651256529,-7.023001285701435,317.50050415803014,315.14265170828634,10.451540401290336,-41.87089722297296,-1755.2972003767677,257.75214581624977,-60.63404288137383,1.5333598003584097,160.43556295948486,-44.87529767319818,-164.5038475421499,-208.58357197156343,159.5695674832496,136.74371847796493,3391.674275481419,125.45571862620906,-345.4174402424784,146.68995852240255,227.100305110365,-62.88597073631195,-28.662285618309323,70.42992780745479,-51.46045316921837,1464.95116431081,408.5797638234055,3.726956990592688,197.48000356178363,-287.02917842858,-367.2383105196189,0
-70.56149557298413,-87.77508061034366,417.1812140317225,-58.08823730615829,254.2593841285704,-850.9070477153808,-6.063217523156695,148.64431988111983,147.83784667211603,309.10633874059664,-286.15206921250945,-98.9242604955138,-204.88748940517388,140.90099384466504,81.64431771054733,230.58842183098375,-534.1876670663178,44.46756382825782,171.71589285223817,205.21120989419887,-14.227680390323098,12.704466628407912,-296.4881517142825,-241.14703970018763,-2.7392207253367484,0.9326159922101452,558.7959234508403,364.3784296945024,-336.31850344729975,-18.47319633699187,-120.16402758730598,-92.02839394902142,-280.6540323383469,-504.62918564209065,-170.07058857519215,-351.0445799760309,259.0270559823738,-11.213359307694,-949.5523180883604,176.21864466969376,-120.63729343394144,205.4255531857007,3.6651087530780098,249.74658865987664,-121.07370300723372,-673.287980178158,227.5101190000774,69.42578618901669,94.72799535772262,346.5234497450765,259.852315593943,1
-31.738931116270464,-0.6666447069135883,344.882278988353,7.443053290425372,459.08253107428754,-461.1344183466257,22.50966330590165,164.9386560863853,-84.61950404752405,374.3284663709247,-111.35674752898768,15.9126896463163,-43.16464982008616,150.7745306506316,247.4472785237272,111.37243917857334,-377.2172325478242,28.923864066163677,-1.6799057552377723,276.6791615524708,-4.894415236927592,-46.66938417877176,54.50248680361214,102.85721209801528,20.83312548119473,76.14248249469756,1352.534984786251,358.0984111396771,190.8395228753577,-7.433915316464605,17.38837966001042,-61.25873548026424,111.5751250480639,277.30080163340824,-117.78446509178448,-88.61044924997131,845.875481384814,-93.09627804713664,-134.6379778686087,32.0123482510654,64.33469271753621,4.085397295770658,36.4981561246115,-268.4020351367479,147.18488210344563,-131.2231945990799,-97.98995591532952,100.99733969966972,-262.8179105056872,-117.86341075209184,331.45772426146056,0
-52.668663042727935,-46.534912398317054,-295.4232301459345,-76.39609511764259,236.3427245368587,-68.17992687030261,79.1851882037092,660.0617089266466,118.49699930840296,16.99722629523473,-426.84480196113,24.299410145528125,-255.697964407704,215.96866130677432,285.05367972305226,208.43541210483983,-63.282671322019816,21.239196487977225,-92.35601840000182,17.751469241428293,-0.0495522351253154,0.6969689604979256,-336.85219205435817,-245.37956657932807,-24.48924083446941,83.64739297049107,-687.9327749748531,200.95831828975577,52.53333665031289,-4.71235173408576,-14.921379808180625,2.701784654132884,56.13375576617669,-327.1534660443338,393.0825529671301,-181.6637930332527,-277.0814237351444,63.5119130855449,169.25027063336785,347.5993838910207,-118.17809896189992,-122.55956416504904,-20.857933428201417,32.84314116047368,-62.691160892523776,-654.7063141548955,328.0878798420489,-147.87752752357167,482.93007615787127,-236.162068195152,-262.0237685522584,1
-2.849983602419337,30.20998769163233,690.8987816854356,-179.79958914858773,238.60748927516272,-317.9661737236496,-4.336647592352419,-105.34543897278904,-126.51961949623256,-288.41369473281594,-360.8297481891132,31.900592073978785,-365.4238442275334,28.29289880342596,-407.4239172234833,-406.34457931087377,-191.3202673910912,19.2394056227175,-87.23710612800379,-23.36414890446921,20.938300741475,-27.427864647846537,44.918977383044414,-129.6317563302564,-0.4985139439002706,66.70668984993972,-38.79775164924392,217.6395583125004,-151.4684525551962,9.64713912970657,-63.41034878247618,-323.56547501979003,368.1910119631184,174.6361002597475,66.56782105421983,67.84412616178658,993.407638250348,-77.65440759908194,395.0201217121216,-346.8228042466636,-297.8675918660504,290.3816957582984,-27.38304753697098,-99.53860326705473,-105.5850965625712,-638.3745181491985,-268.55212541085854,-142.65102510551014,111.4361336597,-165.22583533432802,586.2032767187616,0
24.27390119640732,10.076444535544756,-52.29853796033487,-6.462678265235803,-153.07324198095807,-464.3096395456208,-56.80254443900824,-64.98285663407763,201.4243286455464,-87.63106357115709,-470.40536436820986,50.49035075059758,60.53428730608951,441.2936468836186,-237.62467812763,-386.3881172019011,-15.388280820643033,21.3473648380909,-275.089674418282,-78.88036726442317,-6.7608505751816255,4.177444196212856,116.11317783469704,-5.167059327319329,-23.363972907589307,-38.232506628110144,858.3041249933464,211.24497092477063,-90.55751676061548,9.113570517780772,-124.79235310006284,-112.50303834660582,14.611410649009548,-232.3912317052412,46.745656445044325,-18.137424943928373,-1105.3310665480624,182.24175339560935,211.33158737342168,-292.6447019901939,53.782938974065885,-40.82937898804408,7.848366114248508,-27.08963435674788,-165.9040573779042,-54.67933559726379,181.06386792924727,-95.41015720168993,48.953786753019486,375.8038207891865,0.2129454111350224,0
-99.59580957574312,40.205863788445306,-86.19243881444142,83.43844405726882,-85.18003091132103,-254.0723111277199,-9.063938187169532,-17.886499491840656,115.25583988596334,567.0843840095282,-277.7114697262309,9.056424987929883,274.7456342580615,-685.4044464812172,-167.2853478879321,782.8750666904323,-450.7971923746232,-3.2493102549560824,420.31522640976993,291.6333151162623,23.219461542204165,16.05561110820487,96.71783188630958,143.74022015540947,-30.19727325738376,140.8653511688882,2565.299615809665,-468.3538392596572,-150.3945132646771,11.365092288582066,-16.768244310129415,-316.6427788172417,522.710950055792,-5.010738035289375,-67.99617510190913,-114.93604587464075,658.762416622535,239.92564286511347,470.3796751648274,361.48799533920464,540.5817233304747,152.20165554013528,-24.283815000208623,165.8296311622761,122.59783248811438,791.7528679976554,669.0752822844559,168.89305093349785,-69.28585042748702,168.82162105523568,71.53621949857786,1
