0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,target
68.31140585612216,-4.038406515471191,28.905803370439568,-116.30721512595916,72.63062337148148,-32.686489809530435,127.41685637477276,58.033667109306606,-25.86476539533795,5.88087185577311,-102.92863756604513,-3.127627221718977,-20.68565854240066,57.01807193871597,-47.50300416573287,-195.48729196820747,-74.59418858931173,3.937837091252748,123.57352735731352,244.0090833889845,-55.98330038570454,-350.41226895748576,72.91517473979476,-32.98697248174632,-253.8433120798026,-510.31022081767634,172.33329443233313,-112.67452711785432,1
21.37781269502725,-11.31366665135251,-42.91594557792468,-122.81815577270008,-18.151682803744205,-4.795021295686109,-39.82203163226902,-67.01687814166212,13.797060914565709,-9.248623658278303,-159.24845508048142,-72.37487125321115,-73.0220419499486,78.64623179773369,-165.79850342012244,74.87341571623855,92.4184887907141,1.4333536190086138,55.20588121054728,151.79574906484604,-6.692884314402956,54.30023927820136,-218.24727408295584,-47.71846476753026,17.319743426529428,-360.4897441443727,112.1572701477845,-183.7002038853458,1
56.07099013005645,-6.324279942964248,3.2067612078867205,169.93009477531194,323.3948324619888,-98.76816255425642,41.43837979714084,48.60788696461445,10.524709579942131,202.02064892030677,-156.72861254934702,-180.3310109950656,-68.11611620616635,-118.3504149486235,261.7378864103077,117.38233121621606,165.12256999346317,-1.3421145613691614,113.34960923619016,-40.13720931633549,371.8947319557113,355.7702217404271,438.8423631423772,-89.23013924551068,90.16686780591016,-1105.8296887723836,275.0049846167789,89.57646957367574,1
35.88945123114564,15.72915544964656,63.72276481674388,-263.76288165363104,-176.92660948618288,71.41092826515683,-48.37567754984526,151.17038931774275,56.246590166054936,-304.6971331629512,-219.3531894633786,-18.47015971139502,46.191839177921146,-16.799970069689564,-207.09743491818173,96.14168955573972,-100.68618160588554,-4.843143827941167,-61.77655612009203,-184.9942940051357,122.09708433822992,211.6784061800526,268.30403074256515,9.772716342731796,138.15547277226895,-52.39066028446979,-707.5788983467572,-18.157027299027057,0
55.787387852737744,-0.9411309281036084,160.3451073426434,36.19836784968351,-202.09105214675472,-81.36505283383954,-90.32346863297872,119.04545807319212,-32.24011355674052,144.6860173202233,-80.863474803976,18.307558047062457,-41.711256769192,-104.73547337952417,24.38496920727805,-94.46217211950768,-29.072085793149807,-5.281181775309674,-172.45356106233768,-362.3328350254639,57.66703332329749,451.7091487448904,217.562008126676,58.18138102099767,187.42738473998315,-59.929896223311694,-287.04877930050685,-79.62368509032675,0
-6.272694301239701,1.629660726269046,78.75198051864426,134.58175746748037,-6.110090851041785,-145.65635158192475,-26.63666466001054,-48.4192836775582,54.84655098211511,310.8325483526648,166.45443626982006,-69.2408901317804,-52.40647327003027,180.7109154996303,-9.38662329634174,420.13515810843336,-42.38112449435054,1.952597549003447,-12.931811539823476,-3.322514891728761,-502.773005053793,-297.0630576326442,-700.5886873010272,26.88713171908648,-169.2097244984547,1328.3983563129711,616.9921086477392,-9.491907427081754,1
-224.9137327131202,11.404442855524172,-231.88615823655664,135.04406088191234,-86.40956790462792,20.10924175143971,-31.96237349751851,-186.60006608894983,-58.85118399412099,55.92506285293136,-71.29048330853368,95.99773838539268,137.29976584049635,-106.67962616661993,-233.5259205559633,-103.20815528839832,-108.27164969385552,-6.915117335716734,-199.1473741054175,-128.5718989656594,267.87829344936563,320.2208812301997,255.87357051464068,-28.04284358302809,98.3284478457465,183.65085982894877,-620.3399529476175,-19.507226534255825,0
-209.6030394212081,-3.072007695226718,-108.1557304678814,-262.943131900688,349.6317701868961,-1.9358882175594785,89.62039947635401,-2.933072264519956,97.54879294092042,403.0084017525023,74.45080402878853,-10.60628265263412,-198.08730054842292,101.13885839651422,514.9655818263968,322.606218218921,-72.45432147196455,-5.753651056227185,-81.52444906581357,-26.980986655108424,-439.6688960996571,456.4617645262716,-335.12911071922974,37.39355704168155,-235.24924767962216,984.2286033754413,1130.015097976078,58.07201511251389,1
244.59152661657407,-10.311398932783964,-98.32225391051,-241.72002480713755,-80.0818289725261,129.71897008506468,-127.1422277772842,73.27982102177381,25.996025013106028,-169.68272838460564,-74.70078187146352,31.14349547850175,32.254166925407795,51.06317703514674,24.07513493157861,297.43145930549537,-99.56089507661632,-2.0376471530899742,127.6425602547642,221.24310990414804,482.744090045367,-99.10386758185064,-47.15172695221051,17.91314404459736,71.47958268697263,-835.2460360484482,-510.2348533377095,36.85978161119974,0
-134.57573883205566,3.446528568645824,66.78423999191271,31.37475874839123,112.79749152216496,-173.62751851967886,-31.967891747324515,-141.75522458596646,-100.28424852389632,495.6967886108928,61.71059979024304,133.32052578204136,-73.0198134120245,185.07238083323452,199.4377991293911,-40.99521448665867,69.05361880526695,-7.15069664378572,-329.94465238675514,-664.9635460787033,9.319372021882334,348.5494932561525,-385.4805936235358,87.73948200340291,423.99642621147785,546.4927421630172,83.29303482896256,0.6080938785727064,1
68.61859147461084,15.107087856346594,-242.29093098086776,-47.72227979563941,59.69742904028327,48.82560520517927,-10.97249809889421,-37.80538114242344,83.48328102260461,324.4569595102043,-106.38602767227547,-59.16664497365713,63.264043191406735,-22.0242543579891,119.36005464743444,223.21286639596573,195.1181427253136,3.2516103428513525,123.60312956531088,263.7981877452368,-24.12790396520252,51.195849885220014,-225.3009666622444,-50.75253718249285,347.17908169080886,-296.0414230910605,-4.464463444272292,-63.622439993136254,0
-122.61874809056326,14.600378900214112,74.7997113085475,174.01256741665463,-103.94847207263504,-1.310608911814104,-32.433976679059384,189.7336396164637,-25.2651497575147,330.2297296195781,-75.68670871449658,84.91017470587401,99.03836809090708,27.397889073263244,54.12769127312733,-156.41238369856356,-117.15970327117871,1.8545929401374777,-141.06576230146192,-272.9500770411466,156.15426157675589,-45.62911080961844,62.81658464151499,-50.8612101676747,14.946573999250004,-670.6500339456524,301.554822111603,-60.735858149152655,0
-75.97625904669556,-10.812297561266329,17.702161418665327,-75.57489412874358,-234.86463025054672,24.01420910859928,17.023173554868862,-41.12070248473694,100.76121361139325,233.3191889633005,-18.161881735435827,34.5448977178232,-105.91211016702876,-49.00725524054669,43.94712299926431,185.3916971256916,-1.1232781030625711,-6.336687038932393,-3.882733529712006,128.71443283275136,214.8477497035334,267.5313066195106,-64.45529945594795,15.63377367637745,-208.32468069641865,135.88383819458517,-110.02512776444912,127.83307662950853,0
-126.39861740867372,8.49213036186981,-79.31049537887117,260.44416465166165,82.37638253091262,21.45448382236904,-127.2625680326307,63.67461968112511,75.82704302666508,355.4416687622774,-12.811434185187622,170.0003031092969,22.23934005091169,254.07325192650512,658.5375747835811,-145.3516539907013,-34.10326232595854,-3.6410580397195353,37.509546415639214,-628.9646024844855,231.71748105938877,-808.5042348264953,-241.7380566208587,0.6451267787820569,355.7509494648466,-368.74585968323936,447.2872039249095,26.595565892383537,0
38.02066077951584,9.525291914397648,33.48877026709395,286.0519340292887,-141.82588169557792,-254.36703869998584,-66.43804064186027,-5.418919783847392,96.91478498817338,-336.45044023075343,7.162042928317746,-40.34979315263632,-6.438995958920831,113.07110154172864,84.07657556934322,58.36618825554943,-42.4378898324724,-6.942947495107186,31.536593199760308,-510.3270191260505,-379.20308109883206,-950.7803362978028,127.16084216647018,75.80285159625916,-67.03649947673877,1680.9599992940618,-390.9157720243829,-32.367664594173895,1
