0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target
-0.1287660398781768,0.14867984183738728,0.06248594915519447,-0.36268855165741,-0.22946719707609106,-0.48137585227419255,-0.6840062120655646,-0.3526371625243546,0.38443303883922236,-0.21783413685622358,0.37670823871184034,0.4390528916262047,0.21599071711458284,-0.4893273342132619,-0.21067179789204432,-0.25196435015712926,0.3498555609194119,-0.3343952365011935,0.18257456659548624,-0.38468197940625004,-0.2567158319056386,1
-0.018352645883785077,-0.3992712185777859,-0.4381726454782949,0.023976693331011618,0.09143799813985087,-0.09999768153140405,0.41202307335874605,0.240772717199309,0.07084998840755859,0.20924491149377888,0.08820782010330105,0.33865199695332354,-0.328680330381457,-0.10649787467387573,0.2937986594305464,-0.39589693588940655,-0.15015866281173482,0.040960006107814646,-0.5409012406521708,0.2097414767831571,0.02255747505475875,1
-0.20220196225119294,-0.20756546867345738,0.24963389243529444,0.1651809227006129,0.025439452115649058,-0.217157882610685,-0.3941002523673094,-0.29100336615116534,0.42047628027233985,0.37287127784633417,0.3639455121097409,0.17530064777671986,-0.03810298813126352,-0.05707306404333231,0.05594331304529183,0.34257161009414727,0.08982632704546306,0.2881445454810412,-0.04972716399264786,-0.429506837642969,-0.010397429586092369,1
0.24378223868020985,0.12401597541759524,-0.4110642140781049,-0.2570761611746303,-0.03441729578469175,0.5233170033222254,-0.09360072576023601,-0.4932985637916366,-0.19141663513110843,0.07185254821457429,-0.06992356137128215,0.29975906119501783,-0.047722510358220206,0.26628777277664384,0.07804845230796696,-0.09460623581174092,0.18532466131261166,-0.32639800709563044,0.21096740240487252,0.7173127653170631,0.08108820274296386,0
0.19863269088367008,-0.23372243744277638,-0.2478463894688136,-0.3960303681414056,-0.40400989806956744,-0.4926765048244469,0.12552466129639056,-0.11515898711240755,-0.057763343884547326,0.25884705787893136,0.1667955553838469,0.3053900458156194,0.17165267617368643,0.02090135757857263,-0.09050088991585617,-0.01917991107139073,0.01751902352858455,0.1554128978798252,-0.07747309245801845,0.14681022126253326,0.33536767469571493,1
0.12065175182639484,-0.21444930020351438,-0.0783238150771881,0.20362824648834146,-0.2365067679509083,-0.173584012551545,-0.5966163353701769,0.2867020102905945,0.18937269368409845,0.1865313052380102,0.017137688586277233,0.381418133907692,-0.0992390098786812,-0.026995486340475133,0.2098007710198474,0.5576156162788116,-0.0976764389184827,0.07514048052023684,0.2383638198815868,-0.3401180670757304,0.4408154461743932,0
-0.14347480223480052,-0.10644185634259304,0.16255494029263584,0.312070043573188,0.17738096107857315,0.05426050549693511,0.14138068571368248,-0.6121294198453484,-0.27437028520383305,-0.46086070276428714,-0.3178427236727314,0.35884877277666893,-0.048824226455503945,0.026345339509358072,0.4453099151469751,-0.41818488589898245,-0.22792376599409064,-0.4325085158552071,0.3104857097214852,0.23120854738406163,0.5864660019900279,0
-0.11422484083830257,0.04911131075318732,0.3512054901512368,0.5884418383470086,0.11829516038148698,0.28911903807845746,0.19933272784097736,-0.24159742071444995,0.40379102201832423,-0.3133898651267363,-0.5874560274449567,-0.6456057954263129,-0.2841550903900507,0.1702469635321151,-0.14232475830116217,0.4055525655097606,0.3663734498638152,-0.0028693675031158062,0.0690696068913539,-0.16628361139330464,0.30372897943786753,1
-0.10528240643447696,0.21582971364693604,-0.10897849945592886,-0.0008306315508109825,-0.020250326186089566,-0.3871012882804883,-0.6299367466724648,-0.48715828284562895,0.4055633713514146,-0.14872081466794831,0.09616799874963619,0.14370491912994537,0.23771905394599707,-0.14174884537134166,0.015137337738264985,-0.6545534400717732,0.2203622466675715,-0.14838790800897855,0.24633439945347188,-0.15309915723179904,-0.3994127279826696,1
0.3251255647332919,0.022347224584008715,0.1702910648122251,0.38389067379145936,0.058136222650023474,-0.060628325781068616,-0.3817625710645273,-0.2934498734236566,0.1700310326240669,0.09105014505643219,0.17430550827710717,-0.10211750968997621,0.3418453185959664,0.30946029155147314,-0.03799391750904801,0.1678297177498706,-0.24883017081063408,0.6045283093733904,-0.3388543249942548,0.25131020548300903,-0.4341208449778937,0
