0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,target
0.6176176176176176,0.7147147147147147,0.17217217217217218,0.7137137137137137,0.06306306306306306,0.3753753753753751,0.6876876876876873,0.9459459459459459,0.3383383383383383,0.7477477477477477,0.07807807807807808,0.6326326326326326,0.7937937937937938,0.8838838838838838,0.13713713713713713,0.5405405405405406,0.9049049049049648,0.3203203203203103,0.7597597597597597,0.9219219219219219,0.8528528528528528,0.38238238238238237,0.9029029029029029,0.954954954954955,0.22122122122122123,0.7217217217217217,0.0920920920920921,0.6276276276276276,0.8138138138138138,0.5685685685685685,0.44744744744744724,0.877877877877877,0.24824824824824826,0.34234234234234234,0.7457457457457457,0.6726726726726727,0.8948948948948293,0.4174174174174174,0
0.6046046046046046,0.5355355355355356,0.41041041041041043,0.8218218218218218,0.7917917917917918,0.08308308308308308,0.4754754754754755,0.056056056056056056,0.40540540540540543,0.7747747747747747,0.953953953953954,0.34734734734734735,0.3183183183183183,0.39039039039039036,0.5445445445445445,0.7937937937937938,0.014014014014014014,0.6146146146146146,0.8338338338338338,0.6696696696696697,0.6486486486486487,0.4074074074074074,0.6476476476476476,0.022022022022022022,0.058058058058058054,0.22622622622622626,0.13613613613613623,1.0,0.26626626626626626,0.8738738738738738,0.5935935935935935,0.39039039039039036,0.06606606606606606,0.11811811811811812,0.6276276276276276,0.5085085085085085,0.2962962962962963,0.5315315315315315,0
0.5965965965965966,0.3663663663663664,0.18618618618618618,0.7177177177177171,0.8818818818818819,0.15515515515515516,0.0970970970970971,0.6646646646646647,0.9069069069069069,0.7457457457457457,0.14414414414414414,0.21921921921921922,0.726726726726727,0.06706706706706707,0.960960960960961,0.3173173173173173,0.6216216216216216,0.6036036036036041,0.5075075075075075,0.14814814814814814,0.7987987987987988,0.14814814814814814,0.970970970970971,0.7657657657657657,0.35235235235235235,0.7697697697697697,0.44144144144144143,0.12212212212212212,0.6066066066066066,0.07607607607607608,0.4034034034034034,0.8628628628628628,0.3103103103103103,0.4954954954954955,0.5295295295295295,0.3783783783783784,0.16616616616616617,0.056056056056056056,1
0.6316316316316316,0.991991991991992,0.0980980980980981,0.10710710710710711,0.6766766766766766,0.25425425425425424,0.7317317317317318,0.7007007007007003,0.3913913913913914,0.8608608608608609,0.7837837837837838,0.5035035035035035,0.47147147147147145,0.9289289289289289,0.1931931931931932,0.17717717717717718,0.7527527527527528,0.04504504504504504,0.8748748748748748,0.4274274274274275,0.0960960960960961,0.33733733733733734,0.44344344344344344,0.8508508508508509,0.2882882882882883,0.002002002002002002,0.3183183183183183,0.6956956956956957,0.5295295295295295,0.6216216216216216,0.8548548548548548,0.2132132132132132,0.3763763763763764,0.044044044044044044,0.11311311311311312,0.06606606606606606,0.2012012012012012,0.6206206206206206,0
0.96996996996997,0.056056056056056056,0.9449449449449451,0.1871871871871872,0.7257257257257257,0.2412412412412413,0.9879879879879879,0.6896896896896897,0.7737737737737738,0.9169169169169169,0.06606606606606606,0.9359359359359359,0.4044044044044044,0.9729729729729738,0.43843843843843844,0.48748748748748627,0.8848848848848849,0.2882882882882883,0.8818818818818819,0.9239239239239239,0.06006006006006006,0.2952952952952953,0.9629629629629629,0.22822822822822822,0.6286286286286287,0.05405405405405406,0.9629629629629629,0.6116116116116116,0.7637637637637638,0.7347347347347347,0.8628628628628628,0.8018018018018018,0.7157157157157157,0.43543543543543545,0.3833833833833834,0.2602602602602603,0.30930930930930933,0.7117117117117117,1
0.7317317317317317,0.3483483483483483,0.3783783783783784,0.38238238238238237,0.2852852852852853,0.8778778778778779,0.2032032032032032,0.6246246246246246,0.7337337337337337,0.48348348348348347,0.40540540540540543,0.24324324324324692,0.40040040040040037,0.2852852852852853,0.44344344344344344,0.982982982982983,0.990990990990991,0.6106106106106106,0.5215215215215215,0.6266266266266266,0.8708708708708709,0.5435435435435435,0.36536536536536535,0.4194194194194194,0.11511511511511512,0.44344344344344344,0.17617617617617617,0.2602602602602603,0.9279279279279279,0.02102102102102102,0.43043043043043044,0.15215215215215216,0.8728728728728729,0.5665665665665666,0.5875875875875876,0.1841841841841842,0.15815815815815815,0.8818818818818819,0
0.6796796796796797,0.17017017017017017,0.5795795795795796,0.2062062062062062,0.06506506506506507,0.1641641641641642,0.6366366366366366,0.7687687687687688,0.056056056056056056,0.944944944944945,0.16516516516516513,0.93993993993994,0.25825825825825827,0.4984984984984985,0.11911911911911911,0.43343343343343343,0.7247247247247247,0.8988988988988988,0.2652652652652653,0.3683683683683684,0.4994994994994995,0.7687687687687688,0.37537537537537535,0.8558558558558559,0.9469469469469469,0.9069069069069069,0.9089089089089089,0.6566566566566568,0.6496496496496497,0.7967967967967968,0.8388388388388388,0.2122122122122122,0.06306306306306306,0.5375375375375375,0.5595595595595596,0.7277277277277269,0.7457457457457457,0.40040040040040037,1
0.7567567567567568,0.5825825825825826,0.6966966966966969,0.22422422422422422,0.28128128128128127,0.8948948948948949,1.0,0.7847847847847848,0.5835835835835835,0.2862862862862863,0.5465465465465466,0.46646646646646645,0.4954954954954955,0.15315315315315314,0.029029029029029027,0.4694694694694695,0.42042042042042044,0.4774774774774775,0.13013013013013014,0.7017017017017017,0.7117117117117117,0.8478478478478478,0.4904904904904905,0.4244244244244244,0.7077077077077076,0.15315315315315314,0.9259259259259259,0.2032032032032032,0.4524524524524525,0.5305305305305306,0.14214214214214213,0.5775775775775776,0.026026026026026026,0.46146146146146144,0.14614614614614616,0.037037037037037035,0.2982982982982983,0.4014014014014014,1
0.7997997997997998,0.4314314314314314,0.5005005005005005,0.055055055055055056,0.11311311311311312,0.9579579579579578,0.6556556556556556,0.27127127127127126,0.6396396396396397,0.8958958958958959,0.6466466466466467,0.5345345345345345,0.9469469469469469,0.5745745745745746,0.27127127127127126,0.47647647647647645,0.8528528528528528,0.5015015015015015,0.656656656656657,0.6316316316316316,0.5595595595595596,0.6656656656656657,0.7997997997997998,0.6686686686686687,0.8298298298298298,0.43843843843843844,0.9319319319319319,0.6466466466466467,0.6856856856856857,0.9289289289289289,0.7177177177177178,0.7187187187187187,0.05205205205205205,0.48148148148148145,0.6996996996996997,0.975975975975976,0.5225225225225225,0.8478478478478477,0
0.6416416416416416,0.27427427427427425,0.07107107107107107,0.44744744744744736,0.04804804804804805,0.5065065065065065,0.7657657657657657,0.07207207207207207,0.7207207207207204,0.1921921921921922,0.42542542542542544,0.15215215215215216,0.6906906906906907,0.8778778778778777,0.007007007007007007,0.17117117117117117,0.4164164164164164,0.14114114114114115,0.014014014014014014,0.8698698698698699,0.32732732732732733,0.7357357357357357,0.22822822822822822,0.8248248248248248,0.04204204204204204,0.8088088088088088,0.8968968968968969,0.23523523523523523,0.95995995995996,0.6056056056056056,0.5975975975975976,0.49749749749749744,0.3053053053053053,0.16116116116116116,0.970970970970971,0.01901901901901902,0.6046046046046046,0.2822822822822823,1
