0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,target
-565.3027808990155,78.184097374327,-704.0264132639281,-788.0714889421423,67.29533092798816,354.49509541706954,149.94477420955985,214.5660832723558,-27.90612569345756,35.09939550783809,488.66649870908026,-1477.1584334615236,-43.39224542246971,270.99753466530564,65.84311571480673,-228.23582683915535,303.44869078188816,65.32939691820633,-271.2031267132098,-365.9855037121012,-916.9121587722954,-304.5840307526578,168.8523982471683,128.16209739543956,706.3817804593073,-81.59734623167857,258.2883290340336,-280.01225616930265,-134.7309033932134,-563.5051631606005,-61.35357240445859,206.2960222855263,-1563.3752696628324,176.02058364544033,-410.6155245727493,75.53897529928219,26.72486229087528,16.554332692938715,36.71412506614199,443.5202915505165,203.3143902694656,0
1041.7908681932329,88.79267665490477,820.8656629977753,-83.96841309968221,-108.10584431709792,-802.07671724788,-124.45870773654636,20.26678845210036,-26.90096242386906,633.5960502014512,572.8051818073285,-196.1277960091987,656.0323585911365,113.09445630255496,19.719993009478618,-205.885010594021,285.4351168784105,-74.9442116945848,-1250.4667158074828,520.2356686251261,-967.5818962548984,-155.6535553990496,-96.75289127694276,83.55490729112758,121.4387092867739,-61.3738471450086,-329.6976335449565,-6.892439761041462,257.6663338727082,-16.76518465856968,1578.9215924603805,316.77117142512645,294.1981679913186,-235.92774023131324,-205.4992019238585,-42.16338647411236,-12.060446467789042,-25.20142679529404,13.879069526067491,204.9302609015292,205.8543257993395,1
-1357.0473982272126,-89.73272511406083,-1044.1793844757674,-1400.141745982897,89.45567589557791,550.0493870655505,75.94686160862626,488.2691269267418,-148.1593891045815,-547.1570564348151,567.1629093149074,-801.3151534386944,-880.8552051035866,-1136.699286849098,36.63158304111022,-67.49731083079544,130.26695829467613,259.5157127148132,113.91932084610248,-411.4102446137384,-793.31856882418,-133.1144576192696,217.76921792849748,127.33041273592804,352.01054891044663,-89.5149675403546,-481.69096254713367,-382.496158072853,-157.5163102728265,-646.9504889533193,-1209.683121926933,263.8909736460036,-1696.810076888978,747.4238420380542,4.4984013304603625,96.866123361459,-84.82294251777203,9.581608145300324,-20.587205838352872,233.5537986837171,101.27455987419104,0
1338.240499058447,-151.59987784998444,2498.9602916442136,982.4446922123692,-80.61011262107633,411.0871234125652,-27.955513607166104,-569.7591922438089,29.279470770550205,-372.8693452754832,-993.3426314263728,1045.4239633043264,720.8501005362996,-474.9537474428666,-67.33120820133323,197.38393741303395,276.2570562079356,161.98789714151175,1228.9492946391856,205.249242603833,205.2873854018894,273.87670855706506,-140.80091473147107,16.593541492545043,-448.42960131014377,44.24936779370601,-1559.6201929741474,136.07672586591104,91.87445875424092,223.6095925280285,-296.61400037299194,-266.5497760202926,65.35168340905615,-269.2732321925573,347.320638519726,74.03867700969326,-14.363686945954434,-230.9872800424316,17.636190373172628,-440.6258343263388,206.1582167532075,0
1055.5683690854569,-10.878858445999594,1970.9498624119744,526.1058214190358,-0.9881776925370566,-305.67905719522736,122.97184631559251,-523.5794499350503,114.83626037498196,-536.8647809957324,-661.9053907769,682.5723117248973,411.1019496314096,-394.1948492614563,-24.10000611072012,-61.43460465177628,341.4983214701468,187.38750543007552,1387.8378988145,-317.63445313293147,-11.382488917362782,289.7566055461561,-285.0695728078005,-4.603985699676205,-430.0553040108092,-75.11426324993018,-38.52500197317029,-223.3621643123901,385.3395680772357,132.8476805085786,-83.72550224719973,153.77203605298664,-377.0083307481575,-419.33197992819606,-364.660245105819,49.88312267838917,8.074184697573877,-131.66491462995566,-22.718409973196703,-482.66876148993873,181.75362299594204,1
976.1775614000225,68.21604161082062,219.83325557194945,773.5080425635919,-182.4361540681452,30.80474468202545,124.09561157753431,-323.8107575426558,-97.9594066034698,48.823172754331125,-23.16065192950535,2614.404397885004,96.22884987934243,-1089.1200871127735,32.599807352971105,127.55506592639205,111.87229779494916,-161.10404680764572,971.898789313712,231.28015026445948,227.53433999215588,203.09607174446123,358.0506856047211,-29.119942277374854,-365.8200500326453,46.82400768049332,-480.0189965863831,293.5162095830926,272.2560707421744,-1018.53616425322,741.2928851796511,71.30191726132138,-233.60169024933413,401.93381373738174,109.12108902655724,52.37400874564065,-1.6287084879377152,22.20926683821208,-6.215329281384058,115.08174517988644,8.615620327829108,0
-538.8391874533033,91.78983811189892,-655.038601368852,-302.0850942757687,-69.47409208252057,59.2465836974275,86.72632003881465,-482.6920442086442,40.77428316790233,-480.49332991083736,479.24435622857214,-248.6947963420859,-438.561761814788,-39.074415739088415,72.9090972981216,-45.90096345792416,90.32349114182206,71.86964828814189,107.2377518403064,-49.43937163820912,947.0599790421394,-267.1523897986515,79.7890938268814,51.58793830356828,204.09475368549505,-26.2278287124091,-224.52726114742748,2.142318786943484,-155.61488512522862,-43.325219306510384,1460.2503127073112,188.0224283544398,-1049.0112910615749,525.0488382770612,-74.18065063963154,65.82273083162109,-26.13055373421346,-25.22038163976071,-54.09107381644556,-3.664994567902183,142.07308326526805,1
203.91053662930773,-40.96527928613276,-1958.865597677895,316.81114870576795,-16.487384993768597,206.66325557923585,-183.91989761591825,-322.8540263697488,-177.10182387273747,407.3432090899464,-298.7368252323929,-521.3665392791311,-306.97460991850966,842.7022239851653,17.027195258126955,-95.83072222627044,385.8932055482699,262.835782535256,-121.23679440293914,244.2346174987254,-1442.9224195795814,-97.9035558955462,136.68413321927883,-89.18835606222456,863.930203862047,74.93204255565048,-315.2735114788905,157.46050929275958,-96.78745042875576,461.0862935593278,954.2994052681576,55.73609022827764,404.757630645922,345.2920154167571,257.3692029245468,123.3996129786951,-17.977770704916324,5.3849599965491,-19.846489723552235,599.1429139943413,-348.0615104074788,1
1577.2243186081405,-34.22894445435253,3238.3242755952865,911.2977395016584,-58.48945038106661,385.0755807821259,-64.54519640398473,-287.749241859466,-129.15428541786747,-695.8092682751783,-1255.0967037966177,191.799193874804,906.5035069716018,-265.59003779343504,-109.57254416935484,133.04279782223523,329.84040233233947,125.29199723702168,1674.3757698668055,378.1136468513372,-342.0555030064345,278.23620833892545,-47.65455980024938,100.08029606591847,-773.6278566257046,35.55240555443774,-1454.9558271393578,193.60924334036537,295.26932507098894,-817.7729508327167,-114.67445851589078,-383.9547850984087,233.1690763783893,-493.6178035089605,316.90725696412863,103.25659415128268,-2.741371534411204,-117.779781390021,-23.75592584166764,-593.1493081708692,130.13528101608074,0
798.6811733607151,108.05387416656738,-1138.073617443682,-488.0465037614388,-121.51042079281946,-78.70633601102617,-137.84735629307696,-180.8722691815329,-59.98877666238658,379.39587231045806,193.41134197809632,667.6504733787083,355.3625337906078,146.0751374362069,34.31130896089495,-204.6267010150553,377.5790627584213,-231.83567866179123,-1012.3038366565922,167.6663565304139,-48.18425282524253,-213.34142162253835,-149.38922275216677,81.12040655792616,-127.54614702868751,-80.49001429148879,-393.3357535416992,446.20199438355576,112.54920412716442,-931.9554355472328,1836.845971118316,261.89235523934184,550.1437340525296,-108.16888179971396,-705.1546605784464,-142.25040704728144,-11.051437274008713,-22.335243487476337,15.467034410000906,430.2158673530519,22.74885261904675,1
