0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target
0.34328030790904734,0.6540013037440013,0.6069037094451767,0.2515730479942255,0.24064437516547413,0.2117946378825658,0.11598035992636208,0.21213327450150593,0.7582782663487183,0.31560120877556885,0.7402512871693305,0.7705529461405405,0.6638900340871727,0.10786332726434678,0.23872788685255852,0.26867786180413855,0.7082014473534737,0.3238664570690878,0.6778982017382091,0.24530917050469964,0.25602781923695495,1
0.40751917366597584,0.16843576975059954,0.1794004477967685,0.4042057278058719,0.3680729746269817,0.3675410525510335,0.6913413101823118,0.6852806220874109,0.5865233275637887,0.7281428806637346,0.6200225002047738,0.7294854566327853,0.22163613354747888,0.2836565910405634,0.5726193831985062,0.20908789435625413,0.44586908588027263,0.5549649390517313,0.1755618647782929,0.7227817726047872,0.6028357656540912,1
0.30055505340508726,0.3118087708897229,0.6853741731380455,0.6842592189391665,0.4935183893159485,0.3196954162252953,0.2681665931548628,0.23768207983606537,0.7780197820889149,0.7941655510994654,0.7349325873035506,0.6626690219760548,0.3462085623831541,0.5145976378053924,0.568136948168078,0.727816073375666,0.5717771623297373,0.7192717228737229,0.5863610387090085,0.22743881985020437,0.5894451988068392,1
0.5600300878814173,0.6299455076397258,0.40834581861580915,0.29326260346793603,0.4136564914017458,0.8339084412142537,0.42591392297477265,0.15382547958158432,0.44287529617559257,0.43248877991944745,0.3329256646369055,0.7135768809534149,0.5508344289667425,0.6630832244433348,0.5086775226476675,0.33382617317362817,0.6218803441114792,0.2995763189348104,0.6890862356532603,0.9251354947371351,0.6266185570251718,0
0.5337619365732955,0.3671890367750571,0.2592035666567969,0.23841166132785274,0.04907791482125201,0.20717970117895662,0.5409438702569705,0.31057413052259397,0.5160795488444082,0.7481571744275871,0.6527729139776295,0.7158801512836079,0.6448820226329715,0.5504030799583289,0.41622297589704804,0.3650536552140837,0.5338411501463289,0.621751235492151,0.5754279149182342,0.6976929346804777,0.7299399382937575,1
0.4883923768262782,0.33901374230370923,0.5478626786000703,0.6994359593816203,0.318667970561944,0.33749002156865593,0.16185570574683722,0.7043195039573199,0.6514402928186839,0.7189780194395938,0.36920730514370237,0.7469783075320027,0.31999914543601626,0.5284091024644334,0.6677532415795653,0.8168470962202248,0.47340387404398876,0.6375341541813779,0.6998816366458956,0.2630754897126032,0.772786532701094,0
0.3347227029274841,0.545793380099494,0.6488622797516642,0.5179280254607732,0.528008971248049,0.6423561358713599,0.5492674957269623,0.1045670112134734,0.3974401265431313,0.21754083363099225,0.22960858699613826,0.7377466467538305,0.5503621159878185,0.5529029276782589,0.6766829595600798,0.19986039240599313,0.405069640204896,0.26358704822722145,0.7283008532033208,0.7313400613368354,0.8319687250103691,0
0.35174042401701433,0.5699088155300174,0.7279627810121192,0.8513377155249537,0.5252468281640432,0.7382671690923437,0.5796894401686428,0.2581621241722858,0.7688809733870915,0.27704480434954226,0.11725075882249925,0.0968156370107815,0.24072439847298382,0.6189817926122566,0.318947708244696,0.753891010221683,0.7168675544513936,0.4723485251720275,0.6331722241281623,0.33237816686716365,0.717084186822856,1
0.35694316095341055,0.6785212106339852,0.535009279009362,0.39441325608842004,0.35360313302437835,0.2502942859034668,0.144364144376393,0.1563707851090772,0.7698517202141009,0.34348819420017507,0.6233398008426235,0.6497452601020307,0.6732051158230308,0.2674695316704635,0.34202530934040154,0.10200072861130971,0.6402628061900533,0.3869541585319985,0.7030223977580135,0.3376344203908217,0.19804578752910923,1
0.6073558951363905,0.4878328054271697,0.6521060091114326,0.7705929555307075,0.45939542073851225,0.5954380767644388,0.2746432631971014,0.23666793919030668,0.6408465256913101,0.6804517029784259,0.6559025889045237,0.31912141969115804,0.7178447342894438,0.6829078168088196,0.33896470640292664,0.6554706512212578,0.3941010991411772,0.9118641615288965,0.25517729171162346,0.7393540003228309,0.18394283788225535,0
