0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,target
0.7417417417417418,0.24624624624624625,0.46546546546546547,0.06706706706706707,0.8448448448448448,0.953953953953954,0.4444444444444444,0.958958958958959,0.35735735735735735,0.8258258258258259,0.94994994994995,0.47647647647647645,0.6156156156156156,0.2732732732732733,0.02002002002002002,0.12412412412412413,0.7187187187187187,1
0.3883883883883884,0.9029029029029029,0.3683683683683684,0.34734734734734735,0.35235235235235235,0.5745745745745746,0.6166166166166166,0.7847847847847848,0.9289289289289289,0.057057057057057055,0.050050050050050046,0.992992992992993,0.7287287287287287,0.13613613613613612,0.5925925925925926,0.9089089089089089,0.34734734734734735,1
0.33733733733733734,0.2992992992992994,0.27227227227227246,0.5835835835835835,0.7427427427427428,0.0890890890890891,0.5335335335335335,0.4494494494494494,0.46846846846846846,0.3023023023023023,0.8058058058058059,0.6386386386386387,0.7497497497497497,0.3713713713713714,0.45045045045045046,0.22122122122122137,0.11411411411411411,0
0.5405405405405406,0.9069069069069069,0.15415415415415415,0.6486486486486487,0.785785785785786,0.5875875875875876,0.9129129129129129,0.8348348348348348,0.30930930930930933,0.7057057057057057,0.8458458458458459,0.45345345345345345,0.0890890890890891,0.4164164164164164,0.11511511511511512,0.2992992992992994,0.2552552552552551,1
0.5255255255255256,0.5935935935935935,0.5185185185185185,0.45845845845845845,0.9309309309309309,0.28428428428428426,0.6846846846846847,0.46546546546546547,0.14214214214214213,0.2092092092092092,0.3383383383383384,0.26626626626626626,0.8378378378378378,0.9819819819819819,0.5435435435435435,0.3843843843843844,0.15215215215215216,0
0.934934934934935,0.30930930930930933,0.92992992992993,0.10510510510510511,0.0980980980980981,0.17117117117117117,0.025025025025025023,0.017017017017017015,0.07007007007007007,0.94994994994995,0.3173173173173173,0.6106106106106106,0.38238238238238237,0.26626626626626626,0.34234234234234234,0.41541541541541543,0.12912912912912913,0
0.17917917917917917,0.42842842842842843,0.044044044044044044,0.5895895895895896,0.7177177177177178,0.4954954954954955,0.5715715715715716,0.16916916916916916,0.11511511511511512,0.24924924924924924,0.16116116116116116,0.9819819819819819,0.9279279279279257,0.6716716716716716,0.7637637637637638,0.6896896896896897,0.29929929929929966,1
0.5115115115115115,0.07407407407407407,0.5405405405405406,0.6596596596596597,0.9629629629629629,0.031031031031031032,0.2912912912912913,0.15315315315315314,0.34234234234234234,0.4034034034034034,0.5375375375375375,0.6526526526526526,0.8168168168168168,0.7757757757757757,0.7667667667667668,0.1871871871871872,0.08808808808808809,0
0.8918918918918919,0.8868868868868869,0.943943943943944,0.5005005005004997,0.14914914914914915,0.9459459459459459,0.1971971971971972,0.17317317317317318,0.6056056056056056,0.9099099099099099,0.07207207207207207,0.2802802802802803,0.0,0.3203203203203203,0.3733733733733734,0.9009009009009009,0.28128128128128127,0
0.3123123123123123,0.13013013013013014,0.7487487487487487,0.8808808808808809,0.8668668668668669,0.9829829829829829,0.14614614614614616,0.14314314314314314,0.06006006006006006,0.6236236236236237,0.5485485485485485,0.17917917917917922,0.3563563563563564,0.7927927927927928,0.6776776776776776,0.7577577577577578,0.9479479479479478,1
0.7607607607607603,0.8608608608608609,0.1871871871871872,0.6736736736736737,0.7377377377377378,0.933933933933934,0.8898898898898899,0.985985985985986,0.8608608608608609,0.3923923923923924,0.9469469469469469,0.4544544544544544,0.5725725725725725,0.9269269269269269,0.2172172172172172,0.33733733733733734,0.2112112112112112,1
0.7937937937937938,0.23723723723723725,0.8098098098098098,0.974974974974975,0.8988988988988988,0.9369369369369369,0.2022022022022022,0.4064064064064064,0.25425425425425424,0.06106106106106106,0.01001001001001001,0.025025025025025023,0.48848848848848847,0.08308308308308308,0.2222222222222222,0.988988988988989,0.7277277277277276,0
0.3793793793793794,0.27427427427427425,0.9369369369369369,0.3023023023023023,0.5565565565565566,0.8048048048048048,0.3073073073073073,0.37237237237237236,0.7917917917917918,0.19519519519519518,0.031031031031031032,0.5285285285285285,0.960960960960961,0.0940940940940941,0.5005005005005005,0.9479479479479477,0.025025025025025023,0
0.1111111111111111,0.29429429429429427,0.11611611611611625,0.6556556556556556,0.4854854854854855,0.5385385385385385,0.31431431431431434,0.06406406406406406,0.06706706706706707,0.34734734734734735,0.6376376376376376,0.9049049049049053,0.8728728728728729,0.968968968968969,0.25725725725725723,0.4044044044044044,0.7027027027027027,1
0.1881881881881882,0.9729729729729729,0.10010010010010009,0.5135135135135135,0.4344344344344344,0.5345345345345345,0.996996996996997,0.9779779779779779,0.7427427427427428,0.03903903903903904,0.9159159159159159,0.8578578578578578,0.33933933933933935,0.6816816816816816,0.33733733733733734,0.5015015015015015,0.24524524524524524,0
0.4164164164164164,0.5865865865865866,0.4344344344344344,0.7337337337337337,0.26226226226226224,0.7897897897897898,0.8368368368368369,0.5445445445445447,0.8788788788788788,0.5405405405405406,0.42542542542542544,0.5695695695695696,0.5455455455455456,0.9009009009009009,0.8308308308308309,0.7207207207207206,0.25325325325325326,1
0.15915915915915915,0.4984984984984985,0.14514514514514515,0.42042042042042044,0.35435435435435436,0.3433433433433433,0.11411411411411411,0.12912912912912913,0.7227227227227228,0.1971971971971972,0.1941941941941942,0.978978978978979,0.5665665665665666,0.7097097097097097,0.08308308308308308,0.4994994994994995,0.5765765765765766,1
0.8298298298298298,0.46546546546546547,0.3483483483483483,0.015015015015015015,0.9069069069069069,0.6836836836836837,0.5075075075075075,0.8478478478478476,0.028028028028028028,0.965965965965966,0.5775775775775776,0.8348348348348348,0.5225225225225225,0.2092092092092092,0.3963963963963964,0.0990990990990991,0.8968968968968969,1
0.8368368368368369,0.5615615615615616,0.7277277277277275,0.1941941941941942,0.13313313313313313,0.46846846846846846,0.12412412412412413,0.1021021021021021,0.022022022022022022,0.8618618618618619,0.4264264264264264,0.7567567567567568,0.46346346346346345,0.4084084084084084,0.6936936936936937,0.5575575575575575,0.7327327327327328,0
0.3923923923923924,0.34534534534534533,0.6946946946946947,0.3263263263263263,0.2862862862862863,0.4324324324324325,0.47347347347347346,0.27627627627627627,0.37537537537537513,0.5915915915915916,0.7957957957957958,0.943943943943944,0.23023023023023023,0.6366366366366366,0.08108108108108109,0.38038038038038036,0.7127127127127127,1
0.9829829829829833,0.12312312312312312,0.7307307307307283,0.958958958958959,0.8028028028028028,0.8908908908908909,0.3913913913913914,0.7437437437437437,0.5265265265265265,0.25725725725725723,0.8318318318318318,0.5225225225225225,0.04704704704704705,0.5735735735735735,0.0990990990990991,0.7027027027027027,0.8868868868868869,0
0.15315315315315314,0.8178178178178177,0.1831831831831832,0.7757757757757757,0.5185185185185185,0.5415415415415415,0.6896896896896897,0.32232232232232233,0.7937937937937938,0.44044044044044045,0.5705705705705706,0.34134134134134136,0.18118118118118118,0.6636636636636637,0.7537537537537538,0.5085085085085085,0.005005005005005005,1
