0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,target
-49.36172736475994,7.5703379296206545,-293.49905972280305,-42.14708040192469,72.25438467662748,-56.880968178581305,-104.18714565262644,168.96863915111413,31.198932560967457,120.042772047334,-473.0924322181198,-511.2252135287088,88.54679807445982,260.8659818779079,105.4426803897178,37.25962833498844,-128.61385041435267,-9.468867353940423,84.8435153683217,451.8614114679956,-121.75859745640128,-186.75274188262028,-178.07072836532163,-45.72462460445524,1
183.3099943080124,273.83636398593853,-34.16610685641384,-502.2001968579942,-292.6134201721084,-91.54169207001078,45.10754441820666,-142.2682514059636,114.30248680120886,-34.55023389573593,-1193.997942651274,892.0094311650507,-89.11002358201657,275.67287523567813,-76.99750315448031,-201.92945644246743,-179.24249821709674,267.8987664315638,-226.9948702200068,-379.433554876724,-62.53851829125735,-636.420177190573,16.187806551499772,29.02024522107241,1
-119.50234107629936,-80.01582545434289,74.94904001464778,-304.27029604110123,-208.21073822532003,-329.75092450646457,313.7614856882622,326.0327566310573,10.572971649045163,135.62297957972913,-920.3829804500092,-248.9796966807476,-47.51282400277339,220.5781560001204,144.98375530824762,-545.2496813527583,-1.804985509333212,-3.3313212605224294,32.12555799138428,136.26751102547837,79.73208368596627,521.0818000483906,481.1191699923928,226.57969426427465,0
-48.61079023754228,-111.3816058683215,172.0941261383647,-259.23253130091376,-69.68432021433031,-154.82307536513596,135.83850289955146,146.3265572796232,-90.24320647771744,90.1321986066646,-464.386219913294,-329.3471882997785,12.332765658628777,122.94222486287458,147.9892858525968,-342.51828697728166,23.788162963005217,-22.63470590338881,69.0643361794425,98.3534817399092,81.54358376425594,429.7028456168836,518.6171781926159,215.4720355450349,0
-28.23612993555532,209.5155239036197,-320.2343064491754,-140.25965637979596,-248.5169317440915,83.26046821551508,-13.386275545028576,-280.30051102378087,-160.8839207054313,-63.08112484434736,181.2109079551061,387.19979901993776,-110.38587850201392,31.24618794528482,-637.8100514866039,282.3886452640346,-167.84514674495406,233.452628674022,257.05025143692575,-91.79850779902608,-266.0103846050332,-1139.3219039924136,-761.4685556999748,-417.15806524953337,1
234.02495476595237,230.2111939013579,238.41610590751785,-494.9430884173244,-377.7215349532486,-170.69408589209522,68.30573047059929,398.9874601257236,69.9849925383399,-60.30415228580723,-1336.5929012218412,-281.0990549405737,52.6764829534549,103.14106510239036,54.93765591619269,-23.956752658853127,-163.32817152976023,-293.31422190482544,-16.67693813982971,-702.1447565049702,-181.5901978668474,47.38797476325695,94.95053785274868,273.0745474854229,1
18.586399471192664,-172.00827094764827,-68.62866480594191,-1250.100589588286,-650.4759227356273,-119.94425830255716,34.385550045608554,523.8288850735731,-129.40693545942858,41.27823813758166,-552.6863277205254,-161.27323677328735,-142.44496892710646,106.99814293927726,-310.4057907636895,-702.5998350699324,-110.02701736675613,212.68463633046076,-26.762266375992343,-845.3620423958279,179.01611773397778,-79.7180878707908,138.19486843207258,128.06070982443845,0
30.445240319745864,123.19645778513204,-163.86339685677473,-7.145620211381795,-100.79968257653437,-136.4369674447649,96.02345481130754,-5.030926340559405,171.66301463314775,124.09050627020144,-814.6298642844664,171.77982330857049,0.9959939949411544,112.34656001430707,10.41094756379,-124.4459644311073,-133.4810677267452,43.21671178176767,-329.39199819638003,427.4617050850711,-76.20664870173277,-92.528296705678,-45.05106322304446,-104.83124288674932,1
-73.1056037927105,-2.44930252604734,237.55088929687088,-6.056782244049565,102.96007860490572,-302.5731898039306,144.9080242430068,171.54793927402184,149.18081879340747,-38.04569301166549,-1094.7448980612016,387.5904695432324,40.08908587327142,-36.95528946043102,-51.48112365766856,-247.10025709803463,-34.48380599832905,105.44210008499137,-315.7477671249147,138.38045758103613,-90.74864756764616,173.74232374428198,-8.580457507886855,85.42107422035217,0
-11.82087183940218,237.6486351464341,-145.46915727588433,-117.53220146213154,-367.9977643461446,-25.932423529203664,-24.83237056021337,-318.346111887597,-74.13508254160719,-78.85411635458256,448.3699614773293,286.1658219538372,52.149006443488666,-57.32894164213948,-304.9321868770895,251.70907224734387,-62.54157561804669,-60.26337720807875,255.9465310830264,-199.5487020263446,-97.33833127418256,-460.3784224013101,-326.8965399331681,-109.9989675456046,0
48.714208991224126,-33.29478944485691,625.3203407483596,170.1098760002009,213.6699128092093,-204.59227904044664,285.432673455456,207.03839593237737,-21.20083593326696,-31.985507010954443,-1071.7059370390962,-112.13379786208807,41.93494476525905,-130.35205897924138,31.503406184662293,-186.8781752847916,40.82282478144337,-104.74540688817164,-180.7084058571344,107.78590990204115,-61.36811066535854,640.6296916114682,518.942747605862,102.88084943930464,0
151.2664164632887,297.0854003656854,-128.06724755982407,-88.44077473306399,-224.08477373374507,-180.3563478743926,117.22113006158006,-212.89855010109105,104.1562194509867,-21.11876684915136,-834.5836318342709,822.5185649340876,44.70387758729079,53.303463781568496,-156.40849506088043,83.3881919524486,-107.20980035740264,187.21685680334105,67.47088364125268,0.1567982219916849,-50.48650194198512,-78.67501916153925,219.71695189181145,13.063077612889415,1
32.24666976835876,301.4479218653642,-189.5618048134459,-323.9644645287063,-246.853647746994,13.44434149246134,-15.524736267907592,-107.15340719456138,-40.5905406636887,76.66174615757372,-71.3663633997115,-379.2845676621731,38.30469440920499,-44.11254110237739,-307.2008465608127,211.4717112262061,-163.0754793084097,-373.3884928543838,59.5389590253844,-99.13538366773376,-240.5772120952229,-183.4591167436846,-456.86232696478623,100.088646196924,1
145.44284374022698,-98.4629394991949,161.28639562708105,-282.51385503120764,-367.4439453733228,14.05878054932042,75.0418109633313,117.41459507946638,-242.4671530069246,157.9661794898272,-134.47143375341912,-934.476928693972,33.65108242728914,-106.45372822794516,-83.04840705140997,-48.8322159491082,-61.34593992353556,-213.48596734888173,139.52006820840484,63.86235526034194,-26.322397739527347,373.1132333038102,544.9456082257386,21.920413526449988,1
-245.3594575837977,-389.14483928364257,191.13504281544763,-1060.6845447357475,-526.3930921078343,-293.58890593926435,46.49395778437906,539.1374289406015,-169.9482127068621,39.46624543721656,-276.082034705886,-491.09882169116105,-29.25608791551965,343.6046521690837,78.96774865646991,-1050.3274783015115,35.16924722558156,201.4651802472225,98.79024251303296,-545.8464101215161,362.9972456274365,124.75505087391484,410.7604639989139,170.57739926858991,0
-86.92924998179711,307.8294645916089,-236.11711698397693,-375.8687438420987,-314.0092415173969,-38.23559725107479,-33.47803047604376,-143.9749196654824,16.28926056355564,-124.89341806145106,489.49805318437296,323.60026439688727,63.01329346951408,-7.218751249182898,-196.8974844752958,144.8149904930622,-53.12818523280218,-199.28495831124167,124.73158735329052,-378.44234968278096,-24.624183601294657,-340.7619647223563,-511.0437927794887,20.217303755722764,0
221.88524899775464,222.3841849598159,89.26892270145322,-1168.1972178271465,-628.0616687369505,-211.2437486533753,41.767778281344384,207.30589908893683,-47.96804520488933,-106.92195105030795,-1307.6691173575978,312.8050514580064,94.0656981266156,-56.45940076723788,74.06125188753263,-9.547895850498104,-215.3022058247768,-126.88256071514871,-282.65018679504374,-449.9433344852053,-171.23061507598217,-51.44520204324938,377.19078872497687,402.4043316563476,1
259.871282221952,169.51815807290845,93.61512789488762,-264.37847455047176,-249.34516458827517,7.755549174951114,56.35721111751207,519.1987352625488,11.890907050388355,-115.3825352394344,-802.1790843017245,-508.5610922079386,78.46841825733016,73.36625331751394,323.1378904167979,274.32937948521334,-121.62827573015292,-332.794349736512,1.416800790524943,-343.6758815539404,-128.1865844750509,47.44932500671333,213.90493492449892,-0.2402578112893421,1
113.71547101425652,340.0267104827022,-361.30894776591,-304.47962306632195,-263.9305923442567,182.83561820406052,-12.76798496978197,-150.62777092065843,75.81520426434969,-26.35470742004656,292.73013322769793,450.0261327310226,-126.31917507534686,33.64825162851529,-351.36280165885,92.11356775830396,-113.44146447856728,-39.772915077269374,-51.18222151295464,-507.1284219438744,12.51482669426276,-534.6997250045463,-539.2026391714603,-189.42191057263292,1
70.04869552900978,160.68112439704592,-18.79554804018312,-436.71998308717855,-161.43986179404862,86.91202837231722,32.15391181794365,-146.0235748057949,-94.10153706470736,96.77221306720628,172.9797386883845,-236.28438215562363,-46.36808075213224,-143.8467116787657,-226.33827013557985,-0.9662240118686772,-39.100121590072106,-309.383897478858,6.588337411850977,-303.0165516751652,-45.369602916972696,279.97785151802066,8.306218750933327,319.368368174087,1
-17.906314975585495,151.7993363222164,354.21492218744737,306.26029185407293,83.13269981596203,-279.8152824629198,266.49222769843675,27.337246895720256,225.761567493106,-57.84145381394473,-1141.8832546064632,394.35876010220704,14.855631356428402,122.87008063978683,419.86769974752673,-79.9371465101287,0.0803642537502701,-146.22541604971758,-366.20830600283136,231.169369687338,-149.14280391393123,136.7696909914136,166.5036755447557,164.15428251023172,1
