0,1,2,3,4,5,6,7,8,9,10,11,12,13,target
0.6179044480235858,0.11495011130036215,0.5214965686358995,0.6704240303190471,0.2411903448708538,0.3595044692507798,0.43690401197838014,0.3982979687947896,0.4572944309764534,0.29061654056188063,0.6067163556372462,0.37295616561972256,0.3751739229372203,0.7809978537717205,0
0.4013693545787795,0.359454163115801,0.29571903974996927,0.5227078676393376,0.6600215251497006,0.43872959367052483,0.4099296298819978,0.36022703209248574,0.5376377918015215,0.5377907204709595,0.7270941030229938,0.31386356843157626,0.3959359393049993,0.5835703762900362,0
0.702866937602935,0.4936569144568267,0.0,0.5438213871224467,0.6077071460432463,0.023493503866934495,0.46196550559201777,0.3855955112685384,0.5855229797992546,0.781681067170299,0.7146895864791568,0.1823236822998504,0.7924798333229803,0.39015645740101496,0
0.40325822854683874,0.333709136531702,0.622678329561637,0.1748486482770073,0.46544274689250786,0.4321679320360394,0.1883758738156674,0.6439038307022333,0.5359725184157783,0.6748472817663382,0.6212605976231163,0.2960136308122089,0.6810810830447471,0.4516838548392945,1
0.6128001686580846,0.27019132713928007,0.8233167642377099,0.5472711682180194,0.43427595537709923,0.5089471549805897,0.3987277997443197,0.40005750178391397,0.3842169776187357,0.5067654929731783,0.5260597519912003,0.6117472117447555,0.4137236300761133,0.5763210542182007,1
0.6009607795392604,0.5800810713641948,0.5339059979007645,0.7513521410701086,0.6992408705283508,0.40568433476296933,0.5799834510964894,0.42065653321602625,0.42962306115859017,0.7123207279781827,0.4025570673988876,0.5748439448599741,0.7311310508416391,0.49023676638499025,1
0.6594032484605199,0.3019899341824257,0.6481869817928945,0.3855105984541759,0.20069093522260717,0.6457745865763306,0.15272473427532757,0.4663699099022368,0.1781511154024033,0.40090996163330483,0.8050960980729664,0.3656638890763395,0.5924047349192778,0.46993662292051497,1
0.4553039791668314,0.4284139996523975,0.427564517742754,0.31191176436636375,0.3396100530157058,0.47139461569313057,0.13072801768605763,0.7458648660903853,0.5254001620039355,0.7249490147707451,0.5521744196606567,0.3928860232105688,0.6991607559414179,0.42461955053742484,1
0.31805427052124524,0.23371479568512318,0.4126203837306386,0.774117512369446,0.575329639947342,0.3938354142050321,0.5907784847868227,0.3340717359644363,0.5206933937617447,0.343885303886056,0.9058122877542909,0.4095890976196786,0.30646082833968147,0.26388651738533137,0
0.6274746904398203,0.5583205796778812,0.6910734558910574,0.7458667572024315,0.5839126258772276,0.5847132848025176,0.772214766369586,0.38159975438877347,0.5318410053543854,0.4254060995335016,0.7976549341434878,0.37649105875994404,0.2971219692953503,0.41206197053926413,1
0.8491448033090319,0.5078363364590968,0.7039583558718506,0.5093423891959225,0.5086611606567099,0.33442312651867623,0.37250269960052673,0.4076837472416958,0.6306195230476077,0.3808055742713042,0.7985935893042205,0.3761826703086486,0.3270701689915805,0.33438845869913625,1
