0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
-13.053532591129931,242.74495069883352,762.7230016577344,-101.42132494178357,-357.0876642013815,-379.8278437742503,-69.98840586513283,70.62654171127674,-235.3634393227108,285.01442966969194,-469.33586041961775,-43.20672704271792,-226.677460203636,-37.23928534942044,553.5052171897408,181.0333408851967,0
10.856063177795164,-271.2046656800149,582.9151496909287,140.656896289624,348.22847161468485,237.02387955836284,-90.24176547211373,26.91065319306919,-122.66813256681218,376.54253193958726,-420.4575040491076,-27.077162260026903,-258.0920029839997,82.76761746848261,-196.7239718047894,119.2090807170266,1
-22.408264878209128,417.5934520409163,655.5019050190995,-30.168188936924103,-435.80439699322375,-419.71732833233966,-33.42848618534186,88.36316095069334,-125.538405008261,257.17230253570705,-441.0673376625229,-27.383127927596888,-131.80282015092348,-73.04875689719987,311.6002240927109,175.1136753777612,0
-10.2683277987144,240.67060021256503,-371.7688959173582,-129.84468238816524,286.64405249667607,521.751901034128,-62.64005601331409,-96.628586294052,164.3581446966325,-269.41821511814885,331.43497275863587,12.604448062413931,105.45358115647647,80.33581144841855,181.44296874072063,-388.678002640931,0
-20.42506367119903,517.2567313623703,-110.17188541681968,-80.25106711161091,-31.84853943332913,339.9239125360237,69.5656428784796,-133.85384694101953,297.85432659846003,339.3618303441065,349.46408566828234,-33.9747433694344,318.28035273627984,57.09371900322179,-376.9668999568149,213.51718434258976,1
-37.98885016813897,327.2440857387394,-572.5483539520777,-129.9963343258781,-388.132039621762,703.5895480212188,113.24199992512123,-103.87772375406055,68.6461677857842,93.89925561047764,346.7274174098797,-41.60314955859483,248.8137506465105,79.61059780460039,-281.9490698984372,364.67398040412456,1
-19.15815939524872,-439.4989567246581,300.80205128449694,182.38544808576444,382.2907968926935,398.1671352589856,-44.70639274992075,35.66091114855231,-375.359721677518,269.07415001490244,-500.34153070681975,-16.258813978363893,-168.9411798101642,120.34749895367963,-404.6382214853389,103.01922998230064,1
-32.10463622075314,-317.98382626820984,198.8485836434216,79.01295979642245,373.3825931358823,373.8716345268076,-94.73650372657818,11.066956487551971,-275.69868856467446,36.95771548594056,-278.5535710018868,-19.60135267347531,-242.0309072630516,36.37856452160965,-389.7394326639183,275.6877675591775,1
-8.775007351816157,312.2560944300656,639.327819076927,-135.72400030554985,-241.80204155357785,-172.5809492114902,-48.33067281161462,-10.486818868601066,-148.1785706638206,221.8795492024968,-247.23739930572327,-18.35553931461065,-278.9244503033036,-39.50171884234975,377.1934480238664,389.5940036010966,0
-14.794019673749158,-249.768957763562,262.320480231504,131.75607734754854,167.2358785984336,199.68080701260493,-54.912815510431216,38.74198448647415,-125.5624120440333,195.8720013625477,-408.53573576312175,-6.102827269413867,-177.26132629317536,20.259471273920308,-400.3934533211492,219.78738488006144,1
-13.59852912194282,116.85640036861648,-529.4044897325537,-143.2887243161386,-555.4251160440272,342.5827162883101,71.84034534373956,-62.79029328103826,114.4792317327224,70.28228562253108,450.0300917424507,-25.993543382825795,130.46249567531544,78.867330294132,-393.1278813875601,514.3267157681787,1
24.790349562035725,-218.1022958394939,362.75663744188535,112.13183462048912,179.83141141971197,94.38260863627018,-82.3798046244794,47.40150252345131,-165.60828940902258,167.6278684739705,-338.14871463532575,-1.7575565671322524,-308.3272970861253,59.60358376688212,-527.9327480905988,339.9330454580194,1
-2.4609390069696944,483.56955067361673,605.1794483042534,-84.86703148441812,-398.042635968225,-273.3970700746227,-82.6160656596394,58.52676438795497,-178.4010406000926,92.36658825235668,-103.9694638699102,-27.723926480118557,-258.4193014278612,-57.11552185096002,156.83554336744658,451.6965938886917,0
-3.451812030641494,242.67660367903267,673.748971222364,-185.26965241986144,-193.864363663327,-166.4447604110068,-67.1020083838246,-57.00285244904701,-191.90688426420888,349.0182888256129,-167.66664265525728,-27.748652348168896,-296.4444574826063,-70.48672176054674,381.6724839365939,394.7569241429256,0
2.369106247111796,-5.699377989771692,626.0300377126049,-85.9628981843025,-66.49754501519463,-614.8661381885817,-21.86684989349217,28.718344325573824,-230.4945263832657,74.62649757015498,-67.61602690543005,-14.495099707458484,-404.8017252044697,-41.52626850157272,232.4542271663944,404.07059673821226,0
1.868436243663508,71.71789136442679,1012.3488216141164,95.56054630168369,278.012211984966,338.3750380623951,-188.8358081715569,47.44269373220576,-146.05419043845907,210.63965456200404,-149.29001605694958,-40.930936316955176,-763.8807927119963,70.05976122033486,-15.063393266889914,510.0865880036372,1
-2.1270494593839206,-363.0432602977119,116.79968719873588,28.505606689095096,407.9616167311786,463.6467040354085,-67.99816718048017,-7.639509944485211,-412.15879622252345,59.96421948956154,-371.58043842458034,-48.389937199743336,-150.32827474383134,39.04151241894067,-371.8209545745772,323.5396636191969,1
13.935837986901255,347.3092857285067,703.7423058092397,-171.23707148295054,-461.54650757621846,-367.6319624119963,-49.30905400156557,57.55514628104477,-529.5568277757768,260.9441384440996,-589.083747433387,-50.78615635208121,-351.35795338433263,-92.38149412772265,358.04038761496764,378.00340697290153,0
5.310380998316831,340.57432759075147,-380.6898348511082,-120.7455133381648,-280.7357332822576,590.6105115975632,73.6177846246481,-148.97044365156898,72.19710945520835,211.946442067786,641.4361287155469,-17.382751374205693,210.706252268944,104.03243510122844,-404.4616071037701,433.9541436990402,1
3.604452932045587,521.4364940145402,113.44042458399946,-97.30934479210848,364.6860499963421,29.572802210447097,-54.57234430022047,-104.02197423674733,319.1276527719002,-157.5478589817996,228.807643914442,55.290690928927255,336.17495594832434,59.00018818678331,418.1834840896518,-365.3295145621408,0
17.799689771829442,2.0808171139031284,607.3332900719635,-87.00091746795191,-47.66194419238445,-432.8817438884994,-99.29885185650018,48.613124455563074,-392.4536059672784,165.26534596532304,-164.11673129498314,-42.287750939190296,-148.9750142196362,2.08917885262097,295.8929000320321,122.22809076209234,0
12.95045095760756,391.2926352965041,-615.8605323770928,-194.9475958023852,-437.4415736693684,590.5136743908622,67.94772199746156,-118.991927149674,221.24736382542653,152.06888413470753,446.4659903435428,-44.76025372001986,263.9688850189885,62.76763348632751,-315.93717880539424,224.7588954297116,1
-22.82930380827789,286.27065380872926,680.3163892477302,-111.63231007885231,-339.47069043612527,-414.02349529820606,-60.051877094049146,32.88726545142373,-246.75927250559835,238.3966666475669,-129.63108279987685,-31.06043636786521,-326.1825133618033,-60.537569756455966,304.7939953465219,339.23193204566314,0
