0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
0.24236861340165655,0.46995659275583435,0.2926463631232277,0.7393381564905905,0.5664078766921922,0.4978934856681378,0.778582971109149,0.6443237021232602,0.422170830654088,0.5681182398014788,0.3820554268942817,0.5851991479828647,0.5183871605272721,0.7962583228579359,0.42447818526057124,0.3600985181154793,0.33572824456822253,0.62028761212315,0.2635340670481705,0.5890391439887075,1
0.2698257059313272,0.6509870851851188,0.24805495737871683,0.6685133932124174,0.6266599251294995,0.24963466760694664,0.6958611125848236,0.5864864192530204,0.40074334825136215,0.5341257480040478,0.3274956831937125,0.4740815699339124,0.23301158030485225,0.601685213968915,0.2771485168449662,0.5118784055102847,0.03276462375859995,0.3765727434647444,0.42772233192441766,0.737576064988611,1
0.25756887011932417,0.2927435127078293,0.6401475112461297,0.5450298154692521,0.5679705088119601,0.3986186058330059,0.2891054953953368,0.411783113917217,0.6831265748954979,0.4212749558145521,0.4986961226985444,0.5240271534174686,0.5277777298379209,0.32520849453905853,0.6152997695039688,0.2583885693299426,0.5186414494440243,0.23359007772408766,0.4971316112653465,0.430451629125598,0
0.7357473990417338,0.47213743051731477,0.5868140429539812,0.3487272795291754,0.7434321419336278,0.6670327700353368,0.7099638026285362,0.17245083219931687,0.4165631442106044,0.562443869541275,0.1057979822333931,0.5507242634658187,0.33851341852727657,0.3033895614992238,0.3694400669385056,0.5182562256365926,0.4170418077023238,0.5772591746356076,0.8243049133756823,0.6624487681226232,0
0.38218668757496016,0.7379425614587325,0.6733341099227512,0.8279407376382248,0.7843635104585864,0.6040619304663607,0.6529687437134828,0.2288999984946905,0.18300682959791675,0.7326808081373544,0.6005279897291438,0.5316443680275282,0.5719853481259817,0.4471018791302559,0.21415569846870547,0.49379633411280693,0.5968991263808172,0.6699457812502945,0.5674769932185816,0.7045549524603862,1
0.3465918492501481,0.39824608100021885,0.6827943152008469,0.27032118503588476,0.35754083613073234,0.322185748913611,0.508697390571933,0.30249085532531883,0.4711376037315,0.21083281293855605,0.6359201830445543,0.16374415091254557,0.3298352062330996,0.4819373286354055,0.7124928243731266,0.6363390384485869,0.40811024028719806,0.3333114517561806,0.3912357918296855,0.6795519815866267,0
0.13831444559738199,0.9007434789709476,0.23229372247811894,0.540593638315246,1.0,0.4343905900872833,0.6379145622131958,0.654827315792577,0.44245876411445473,0.559318885483453,0.45480895193817045,0.5881264932108147,0.5967251142012386,0.6019301361053396,0.36035110143863053,0.36883809765143916,0.16866748979651217,0.638958671674176,0.24188041324333692,0.7181337491476684,1
0.801522955328726,0.7655628309796988,0.3617321860414856,0.6037926645494716,0.19598056449073975,0.4533905724990918,0.6564591365461796,0.4131793869811951,0.06784585806816851,0.7215556831340703,0.5463569777913154,0.3001844906451703,0.6776061594367697,0.9127069386460591,0.2598231162122352,0.5098893859148143,0.39786485873372884,0.6667997331055733,0.09969380353018992,0.6418985603729008,1
0.35007703048229427,0.31302033664894796,0.7352652027585209,0.6933774255234897,0.6290631503409505,0.3128036112041458,0.5923126549921743,0.5025044812288173,0.634881523468477,0.38954509001907517,0.528924581540643,0.3250456652485273,0.47076169430990694,0.24774806386209014,0.41896215962422423,0.47126857630356345,0.48642128782579874,0.3201596134135962,0.44564633614997495,0.3721017567864019,1
0.3876006972410686,0.370146217359807,0.609414956459002,0.639782603287599,0.6586567427754725,0.26150301707606183,0.6303926494759993,0.5964904373025687,0.6763923219817707,0.37391163975888386,0.8047049647240394,0.25983919939874567,0.6802290366043156,0.3825245989677805,0.3496701557504293,0.2592482066616794,0.44237880858789824,0.33806533515691534,0.1869122638243943,0.1953260703440236,1
