0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,target
0.4894894894894895,0.24324324324324326,0.1111111111111111,0.991991991991992,0.002002002002002002,0.05305305305305305,0.45545545545545546,0.8928928928928929,0.970970970970971,0.8738738738738738,0.04904904904904905,0.07307307307307308,0.16116116116116116,0.996996996996997,0.16816816816816818,0.4914914914914915,0.9049049049049052,0.023023023023023025,0.8968968968968969,0.2852852852852853,0.6366366366366366,0.7037037037037037,0.6606606606606604,0.028028028028028028,0.92992992992993,0.19119119119119118,0.8468468468468469,0.5035035035035035,0.8678678678678678,1
0.8528528528528528,0.06106106106106106,0.9099099099099099,0.5845845845845846,0.7727727727727728,0.01901901901901902,0.5975975975975976,0.026026026026026026,0.7257257257257257,0.35135135135135137,0.9579579579579579,0.7967967967967968,0.5435435435435435,0.7187187187187187,0.9119119119119119,0.8948948948948942,0.3053053053053053,0.14814814814814814,0.0870870870870871,0.27927927927927926,0.7917917917917918,0.13013013013013014,0.7247247247247247,0.17317317317317318,0.7787787787787788,0.968968968968969,0.7847847847847848,0.37537537537537524,0.6576576576576576,0
0.5375375375375375,0.20520520520520522,0.7727727727727728,0.8028028028028028,0.8038038038038038,0.24724724724724725,0.5675675675675675,0.17617617617617617,0.5665665665665666,0.8168168168168168,0.6126126126126126,0.2112112112112112,0.7537537537537538,0.6566566566566566,0.2982982982982983,0.3483483483483484,0.1841841841841842,0.22122122122122123,0.6656656656656657,0.08408408408408408,0.19519519519519518,0.11211211211211211,0.35935935935935936,0.3983983983983984,0.8808808808808809,0.25625625625625625,0.15315315315315314,0.5435435435435435,0.31931931931931934,0
0.7377377377377377,0.42042042042042044,0.3563563563563564,0.5795795795795796,0.0970970970970971,0.9619619619619619,0.7147147147147147,0.970970970970971,0.16816816816816815,0.8138138138138138,0.8318318318318318,0.5695695695695696,0.20020020020020018,0.3733733733733734,0.5755755755755756,0.16016016016015985,0.6436436436436437,0.2702702702702703,0.13413413413413414,0.8418418418418419,0.8408408408408409,0.7247247247247247,0.5745745745745746,0.7697697697697697,0.036036036036036036,0.18018018018018017,0.29929929929929927,0.023023023023023025,0.970970970970971,0
0.9409409409409409,0.17517517517517517,0.3663663663663664,0.17417417417417416,0.35235235235235235,0.45645645645645644,0.46346346346346345,0.25725725725725723,0.5935935935935935,0.5645645645645646,0.6716716716716716,0.7607607607607607,0.6496496496496497,0.27227227227227224,0.4804804804804805,0.5975975975975976,0.7317317317317318,0.23223223223223255,0.6826826826826827,0.9219219219219219,0.6686686686686687,0.14414414414414414,0.7767767767767768,0.6616616616616616,0.36736736736736736,0.44144144144144143,0.6446446446446447,0.7957957957957964,0.0920920920920921,1
0.6286286286286287,0.9279279279279279,0.3483483483483484,0.07907907907907907,0.43743743743743735,0.6006006006006006,0.7157157157157157,0.5595595595595596,0.6096096096096096,0.8018018018018018,0.5875875875875876,0.6846846846846847,0.10810810810810811,0.5835835835835835,0.7617617617617618,0.24124124124124127,0.5145145145145145,0.7557557557557557,0.7217217217217217,0.4124124124124124,0.2012012012012012,0.08808808808808809,0.6896896896896897,0.4954954954954955,0.48848848848848847,0.928928928928929,0.6756756756756757,0.7087087087087087,0.0990990990990991,0
0.25425425425425424,0.04804804804804805,0.08608608608608609,0.6326326326326326,0.5375375375375375,0.007007007007007007,0.6226226226226226,0.005005005005005005,0.7077077077077064,0.8888888888888888,0.5525525525525525,0.5055055055055053,0.9369369369369369,0.21921921921921922,0.7607607607607604,0.9019019019019019,0.3763763763763764,0.9309309309309309,0.9629629629629629,0.037037037037037035,0.05305305305305305,0.2272272272272272,0.7637637637637638,0.6866866866866869,0.3963963963963964,0.7637637637637638,0.25625625625625625,0.5865865865865866,0.12212212212212212,1
0.8028028028028028,0.1011011011011011,0.7047047047047047,0.022022022022022022,0.5915915915915916,0.983983983983984,0.2702702702702703,0.3783783783783784,0.8258258258258259,0.22422422422422422,0.5285285285285285,0.018018018018018018,0.9099099099099099,0.7507507507507504,0.7277277277277243,0.20520520520520522,0.5175175175175175,0.7087087087087087,0.43543543543543545,0.9089089089089089,0.4164164164164164,0.4544544544544544,0.5525525525525525,0.8678678678678676,0.9949949949949948,0.9319319319319319,0.7477477477477477,0.6816816816816816,0.13213213213213212,1
0.8618618618618619,0.7627627627627628,0.4184184184184184,0.5375375375375375,0.12412412412412413,0.3103103103103103,0.5315315315315315,0.7617617617617618,0.2952952952952953,0.9819819819819819,1.0,0.3923923923923924,0.11811811811811818,0.3353353353353348,0.9359359359359359,0.5185185185185185,0.1941941941941942,0.5845845845845846,0.0920920920920921,0.8178178178178171,0.9819819819819819,0.13713713713713713,0.12712712712712712,0.2772772772772773,0.6566566566566568,0.8818818818818819,0.23123123123123138,0.06106106106106106,0.35235235235235235,1
0.27427427427427425,0.5715715715715716,0.01901901901901902,0.9289289289289289,0.3663663663663664,0.02002002002001998,0.5545545545545546,0.6496496496496497,0.07707707707707707,0.11011011011011011,0.4244244244244244,0.2072072072072072,0.3613613613613614,0.5805805805805806,0.056056056056056056,0.8968968968968969,0.8488488488488488,0.16116116116116116,0.4794794794794795,0.6446446446446447,0.7157157157157157,0.34634634634634637,0.014014014014014014,0.8008008008008007,0.3053053053053053,0.6136136136136137,0.30430430430430433,0.4444444444444444,0.6116116116116116,1
