0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,target
-0.5924785078793525,0.05317073946607567,-0.2246308545271482,0.09369633572004603,-0.42540361869387766,-0.6890419596139483,-0.42887746033354646,0.2976748242031669,0.45305276767640046,-0.46318952680016073,0.4101171820985442,-0.378270398925592,0.44245518829089114,-0.28691611941335454,-0.13119867231957286,0.17416515737445176,-0.523268109662933,-0.2573332794544003,-0.22703554226115327,0
0.21402761207665585,-0.3894680743268838,-0.13306602335633816,0.425936449483649,-0.3226538794663882,-0.2501095786172237,-0.4709525005400898,0.12047593856481564,0.14131561128431908,0.37269436178097387,0.1391354618763199,0.1169323422200288,0.2075406540896051,-0.1677133811207409,0.26888048320928043,-0.06362828510889167,-0.19795932165683197,-0.09850395361640263,-0.3104405984642921,1
0.43243967238932635,-0.1940928157989937,-0.1598959841445367,0.5650744059151158,-0.19553781920801733,0.08503453879496119,-0.3431374304768425,0.55930851635567,0.1439092189475099,0.027237363651879433,-0.015076738181298574,0.5426095492959757,0.037842626274250495,0.2579425240001176,0.6606933494641211,0.6463484975699918,-0.3467960456266847,-0.1587382135165049,-0.2002178685494404,1
0.44615678196296515,0.17643665092100663,0.11387089671288593,-0.18484478052829856,0.2092553345208089,0.4052585292204395,0.41263532742105075,0.03590369999115535,0.2083579361870556,-0.5205250261576746,-0.07316819967129688,0.1749340289560737,-0.2449588693957553,-0.21477024541867282,-0.037979117678000274,-0.21732201710387103,0.17365838180786627,0.6541819345033827,0.5863048503388899,1
0.5316259610424247,-0.3614259931810382,0.4982530094980579,0.20904635737593685,-0.2026366033394352,-0.16455709553178885,0.36936050632760326,0.12341290804278512,0.4726833296487848,0.018748766500708173,-0.3959684283588215,0.18192492324045115,-0.32598933124149604,-0.23892501552598747,0.008437864350150329,0.2831412731099979,-0.5411971947223095,-0.18002337321423773,0.4801232511867877,1
-0.02964232986952675,-0.49163001562422787,-0.37757042264632706,0.585585614614305,0.21090741444063885,-0.682462040599111,-0.5918150369350451,0.06887751437234697,-0.1331710015393836,0.007045027368764607,0.36191541776736713,-0.49565493642035524,0.13798955034353952,-0.48078961572549034,0.26266770897847114,0.5434139069536885,0.49051590014681556,-0.11234903003086887,0.22887479896976423,0
0.3450379232728753,-0.39448872389614986,0.635454555656788,0.4762364197652752,-0.06266460913407099,-0.0906699470335783,0.3885032999717908,0.25763640317557984,0.536726112500041,0.07760522628095594,-0.35529588950295593,-0.32957342750179797,-0.15465570310093077,0.07030961535802215,0.28469705757892794,0.3886115811371045,-0.6045458286360142,0.008270287679022442,0.3395298951813329,1
-0.6810809730910984,0.1955506499454733,-0.44036004802319223,0.26981659173102907,0.4611401645981816,-0.2920004845503333,-0.06302194113206823,0.2344608127105782,0.09232487430809592,-0.47235229251537647,0.4747536958129339,-0.07439363955084408,0.32946068451782534,-0.09128351336207155,0.5889272029031967,0.3054519977810753,-0.061899300439757006,-0.10188991190663237,0.36127449344673535,0
0.5930480107972773,-0.2243884717700801,0.45379676005065467,0.34414875500011477,-0.5806698562645123,0.17359789311529278,0.04580442031141226,-0.051936488361409225,0.8102941811337154,0.018105862897024816,-0.08304941514868246,-0.01217389934033367,-0.4642543278669223,-0.24000213894949324,0.15357585662583187,0.36064303000341336,-0.06038007568204059,-0.2776865815517185,0.6178723994971214,1
0.4989674259665578,-0.7476859886882057,0.7036533103808166,0.3715230392530876,0.08440425513223233,-0.7248369987553954,-0.014760043913800789,0.6324943062710365,0.16361584819235128,0.3509688247684634,-0.23642943487862086,-0.0881059371169719,0.192128832331396,0.09798213271916868,0.25207493242668544,0.47777868377967514,-0.8274644438131372,0.183999791223098,-0.2516043556351588,1
