0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,target
0.29671436550197816,-0.20216674822716113,0.18058307688280087,-0.29238318911243655,0.2402589295875516,-0.17180674785652683,0.5106271660807457,0.29004186243565555,-0.12710346359037408,0.1348253780070181,-0.35999871933496375,-0.26066680772526896,-0.19478658928978318,0.008115961801014282,-0.18286615512698637,-0.1585171876626572,-0.2841094407834769,0.27277453840210925,0.4206851459286608,0.3969235185897314,0.08050658320949049,-0.03691048370039452,0.12006866615032145,-0.329493008260942,-0.37853814662505153,-0.2560934829645706,0.20249359649497162,-0.3904733849664337,1
0.18144485748791708,-0.3486855888330879,0.05753679292613417,-0.04651062271260035,-0.163323621372708,-0.1273077349647331,0.010988211487057874,-0.03809248786431177,0.06780089449118944,-0.13794861151092108,-0.47590348175970393,-0.2766760421686382,-0.11103232625634127,0.3567018189688705,-0.30237932684025937,0.23652280512454837,0.3519974634075724,0.17430590702729137,0.2640108497483103,0.10553438332174246,-0.15257289748321237,-0.2692189674761763,-0.22871652516201607,-0.1371378047866638,0.1409508246767902,-0.062404216460624926,-0.034799287564241166,-0.6366127488168415,1
0.266651747159755,-0.24820269994747807,0.13655502569149322,0.11327871399066926,0.5943888284911815,-0.2772357325627019,0.2537598987439939,0.26530848572273047,0.05172005314745896,0.31672427053238905,-0.4707177094541735,-0.6802026895767224,-0.34957782896782286,-0.46347118707418855,0.129557900641208,0.2986350913969412,0.6289079874554099,0.06518298560458813,0.3972555667912736,0.11300219924633559,0.5724891902727651,0.12151034725178222,0.402622041530766,-0.6546854058225164,-0.03298079761599729,-0.4374902337647444,0.27766978591683705,0.3104271052426139,1
-0.04079572126211233,0.1959386399843645,0.24023210781506488,-0.5013606502532795,-0.3875460051746544,-0.005726129096396789,-0.27448560577405035,0.5344339022272373,0.27640445664132984,-0.15320286389853657,-0.5995975075343102,-0.07487137437844794,0.023470861483294483,-0.1903897137862859,-0.07435500870678055,0.26759913576486877,-0.3834869081848361,-0.3083684308450223,-0.2790684965286727,-0.29449159127610447,0.2852669245242412,0.11564927916219353,0.20726677061289592,0.19527048762723068,0.015223633777070285,0.06976176717797705,-0.5077529417743557,-0.06292314768681721,0
0.008073866817224537,-0.13978970333498353,0.40576720503955155,-0.07624887369043049,-0.423083299622197,-0.24947020980359233,-0.3998078363512397,0.4501376408938218,-0.15843291199336826,0.2635524654682182,-0.31458917149427157,0.012201298409864147,-0.26340448957590556,-0.42685895650394484,0.15951015511787583,-0.010903420269589698,-0.11072784882178535,-0.32559074340792465,-0.5327007748061907,-0.47168972417288396,0.21118398014383613,0.1694963657043833,0.1680859438852115,0.47516457317188954,0.06471714378258027,0.06746529665700692,-0.19984087925519942,-0.27593574728919007,0
-0.14434649257539744,0.15365622987364067,0.26598042458512244,0.3182822783232622,0.12906107855308616,-0.3520427699540613,-0.2095386439542709,-0.26481358810402406,0.26952444722616353,0.4176357954487031,0.490733209103429,-0.20334680983601766,-0.29830876632832054,0.6311661428741574,0.12539093537278456,0.7410051220724019,-0.1614184403312905,-0.04118066139835428,-0.16713373775704093,-0.23891038498274728,-0.7229756119625681,0.02831526863824835,-0.6383517415634553,0.2942243355227071,-0.2935239235824304,0.653364484458323,0.5931732188090887,-0.032894189287024235,1
-0.6813316929821788,0.10884184022602811,-0.5283325921506278,0.06383744825980693,-0.2597175925770563,-0.08757461292260771,-0.22544960597843122,-0.35188041741816684,-0.2892038341625726,0.1812360707076434,-0.29488819670526617,0.27056092349350364,0.5753615008915751,-0.4320870193453222,-0.10105553545596502,-0.27792436606911347,-0.4123779402787606,-0.15393044114378185,-0.5938734874357333,-0.09982532635342421,0.45288903619671905,0.08679839866448501,0.1212519871224668,-0.3009065465991941,0.22232386182081484,-0.07064935413795635,-0.31553010297463335,-0.06760226087455141,0
-0.6437284334777297,0.05896779356144457,-0.05423315440016658,-0.245098865831442,0.6314407033889616,-0.1227461752304452,0.137788216929776,-0.1454571438784549,0.47936987876511206,0.5031191476883402,0.3013920569525624,-0.06452710316923395,-0.7737441081418542,0.41718722222862364,0.6551405498894318,0.5984998296411331,-0.2759592556074219,-0.3441667907143596,-0.32432363404904163,-0.2625501251065903,-0.6504172619351749,0.19735660008152797,-0.3561594360966932,0.3549714420077839,-0.359860456320757,0.5485294987592246,0.9688085410116787,0.20124847108599078,1
0.7296606077164007,-0.0868286715832482,-0.2995085612866717,-0.21502100485552567,0.024597988554336186,0.3266157206634084,-0.5098066921647452,0.33004797995078067,0.12774849368412775,-0.02799128738046576,-0.30190650504109295,0.07588261996884357,0.23254088983914237,0.2825276364595952,0.15919713156898582,0.5617155030104055,-0.37920099084197134,0.0378367710488339,0.43000992016433076,0.20591328051036797,0.6999459701541952,-0.0768912723679967,-0.04641698994223785,-0.03519359587384747,0.19535424519130196,-0.428039535497,-0.281749100786467,0.12773751142344936,0
-0.459460418948136,0.1902467248974986,0.24547708094988704,0.17201501662915844,0.29698269016353973,-0.3966689364660115,-0.2254660921713085,-0.5097283805037752,-0.4928123312203944,0.5890778204870614,0.27517303830725565,0.2762251963237566,-0.36558124548303805,0.642894652585904,0.33636488799647735,0.06722030835404876,0.26300688289343316,-0.39909435102756563,-0.8936142664738501,-0.9000275606382775,-0.13416168909706838,0.173148195158243,-0.395038704707831,0.6460665738755241,0.30235014306086067,0.41519403752676554,0.20239887199939066,0.0021073483174710115,1
