0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,target
1750.265684086607,-362.8392388310665,9.151508131315609,46.40872771828912,42.2141643918214,-1243.292718870013,-121.05425934927372,-367.46267005823626,224.71723731116623,145.60831300642076,270.76051134613704,24.907005953615357,-17.24953501132193,-2019.662033452658,-39.17138324903805,-63.12982117391704,-512.5979838421848,-5.418152679419617,-137.12631656039605,414.90357302531777,551.7867543549029,201.52530125417093,8.901308423825459,-43.4630243230788,9.308156072372732,-72.15793229264236,-520.2382453650134,75.74474765948634,-321.492479303396,1654.9912640141551,2.222933485879906,444.5359141387133,611.3414658869293,10.306012486137368,-97.76114497369537,7.775492477386565,-60.095050863552416,-1181.1992971161071,119.3558173720798,-0.1654726409282059,26.27913319578949,-158.28324275105626,488.40280827704873,-35.269495133407915,-272.9087137965088,-130.64296020170326,5.59667465561326,-666.6853981273832,145.60736132603242,-16.326350937667986,-13.812323100969232,1279.742836625962,-365.13737329457774,96.06747545814386,-7.535784652718913,1
697.8029759799617,67.66975389297292,-30.731954033894617,-193.8721387860387,18.686090681651454,343.8001452825468,168.86325496488325,86.01044107957408,-426.2253260209328,-425.8017956875032,-155.43899646685685,0.1660359433290725,-15.458520524255215,-312.0691953825306,107.94135812082384,216.2908353047647,-1413.4394654220555,19.4722881242996,183.1306784865757,-114.19794306542568,-384.7456865006502,-183.96107064524023,-37.5366521124753,36.88429454718096,249.0189299413264,-21.49683863505796,-260.6069175277265,19.245258240843853,530.5484680416154,-930.8645883502036,1.1635295690102736,792.1079449138989,-171.6425135352406,-2.5397047976865137,-185.6212580652158,4.907450111427743,160.86339364179202,-180.64059586631797,-146.1784804074864,-0.8038863317484903,56.36166723992628,-121.64059023899316,-221.2906474377672,463.3344787456686,351.31479974509585,27.967823574453668,681.7387363312687,-198.1041879916113,-13.161663496303012,-6.652439222350816,-31.64506215509637,-1790.2874281461036,-394.84217862026446,-168.76457186725898,-247.2720959500814,0
530.0660316353807,-203.0178269635481,29.129205461184444,344.986788305182,-0.9568713792427186,-1778.4787450359424,-317.3503856463464,-652.5217864781894,363.55475197104624,-349.1515361085655,17.321755239246393,-14.492927085615044,4.982918512135481,-3273.5910495052085,-70.59592802774576,-45.65197294896216,-1553.9910167463686,-19.542049695974693,48.36000591183375,-36.31401307050028,254.4609857700268,-202.633076471772,-11.435524963354515,105.16041461838908,656.4825332639281,-199.58992098440345,608.9317863894992,-375.4681002398853,508.5345001255795,1594.2430916989356,1.2277557316005363,397.5796820383993,71.68647557795028,-24.791858787447588,280.00841587344286,-9.16478633624123,-90.20852673420066,-502.0261734728676,6.55458478582139,3.427287796574463,435.4781457540617,88.33698629265916,67.37336947821714,598.5612726717959,-436.1775663449528,174.50587112998846,672.0892024932592,-708.2283319787605,-91.54270365527026,8.77839304478407,18.313464937440227,715.0904390832429,-454.9007681525672,25.658894277140288,27.53909499276416,1
1597.1558111213076,-171.64179914789213,-1.5748961607534273,-403.6533910613021,-5.671211123925652,-733.8993242987832,-84.0098787081176,-14.736154872721816,55.64160201354728,195.2526625202397,460.7055712536493,-19.401078985728294,-0.1741893368904732,-339.31844312604846,-84.76917874391096,-251.57906965612173,912.7055109019786,-8.3889872856295,27.05635497182982,649.6145905857028,-49.167501676169366,161.77894992487856,16.715376276606367,75.0433419805224,-377.9630142614825,-229.6958540566394,182.09131513671687,207.4958863623352,296.2815005792205,-554.6790289026876,-1.4403318125766,874.3513308927044,-442.5514822473496,23.551885984198453,-299.74451780337307,-0.365477496133935,21.37773331524393,164.94082593828008,-270.08804860886283,1.5055896123967225,206.82583868224623,-49.36830013327008,602.808341871287,-430.8217478810459,-434.25367059161374,-135.61233047583792,-411.0856629996533,1021.9553810615278,-20.77610916449639,-14.92628868698569,-4.670867737732316,3206.3158488311915,194.4662186046728,152.21710911278365,645.4604225549497,0
-770.264932426415,31.096434196540876,43.66465090334693,-298.15355567411524,18.90100707066975,-1086.3682372658218,-31.25616981405614,-355.5526938755484,95.69529994456944,463.8857673654076,78.13827387052524,72.0087773686212,-19.94984765749907,122.12803918792822,9.98721600347454,-68.68911273769248,196.65255297214236,-20.390481630147235,-165.5663588472821,405.2166717775937,232.9530476854688,29.2178631662908,-32.79444777250903,-94.62417299737984,-116.9709644461604,-163.28911430618845,-230.64117092781223,-97.1288889632454,-223.1774970429505,1065.74097828774,0.5129660702112334,118.56996826496814,780.7753958859754,3.7220969165435527,18.14118481363012,1.8574104364699664,-31.207607470512134,-691.1300750584297,324.5225120150442,7.976105169184827,255.8357884276516,-147.13236280222802,388.0978198257242,-941.9886259883428,38.4986579887922,16.713660352811566,-823.3942042151853,-474.16049894321657,-125.1969177209576,-10.903441430575844,-3.955155590487309,388.55430628710167,-283.7061607518318,186.8826389896254,-497.7281869336252,1
-946.7029308061276,-412.9251685001158,3.48981440635302,-320.29092651482006,38.68836000881402,1124.9955576359089,-75.49420526909657,156.9554577749668,-132.91995991631515,129.31480774527077,-357.88762239135644,-65.66537376668077,-3.598690838122156,1320.5243003441897,36.067722116977706,-264.6349796963457,2867.1403762137893,26.65272006334105,59.35705896923192,-656.5993906590783,180.6445583332267,-342.3684323366998,-27.614849674183343,-20.017633682588706,-336.19817224827267,34.02547579698644,-42.92946703161696,-35.27842050200876,-315.89984375648714,507.14482915901874,0.0677879480373725,-1817.4769173631053,1612.5497198914547,38.70708708718677,391.9482210444896,-9.618165823824391,-398.284358423846,-121.07037091232864,470.7892939086926,-10.104168987877012,-355.8925834408848,-5.313944873846477,-55.863656064910025,-379.1148544973545,502.8402489164233,-58.96297727742086,-622.1705014209704,-342.9139422155275,13.735478645823708,-13.727361159527772,-34.324297813568904,-1346.5696418055031,344.0765976875323,-2.6219862401234195,-151.9209024757057,1
-1303.206573210581,-58.33785796369518,45.716229246911496,-792.1568953358998,10.97350474498824,-278.41134679837273,-89.69553467719182,-58.88028751341503,512.5105167043752,-344.61021441913624,307.33892496107705,14.70089132212136,3.929824640100837,-358.1413600697762,-201.40316592994725,-118.60361646827012,1943.017068420824,15.74460634150373,-57.316977192323805,-88.1978131450826,342.3631962390147,-729.0011912141463,-73.73388249054409,-35.96257249083394,-240.87814097001996,-37.46600044366454,361.6108694147926,-497.7280457266362,-268.20977500645506,862.7763489311928,-1.27344777810485,-243.69729151590116,-420.9775017777904,-14.64360154812855,121.44105573627012,6.526705506005394,-134.31664006326258,99.54253143624108,192.21436310058613,6.405369312096923,115.3755002851795,-57.22255812044571,-577.9289812712577,-299.2555846067606,20.453922817108012,-156.61645903266557,-435.7013504366744,186.50534475489417,61.77358249930744,-2.203646181075305,-4.296399793632238,-334.92475620071946,298.58295627941993,-103.9718078477348,264.03746316979954,1
1155.5067617755087,-42.79677918762054,-7.127341008320105,-183.01576195016892,5.996007727735306,-1219.82734593007,-239.81969881980837,130.70945238137756,-262.90212105495795,320.08461332143764,269.1616265224983,-47.567589883927766,-15.776236433175416,-1124.379210644057,29.60125450764336,-147.78305706503085,2035.3069023932096,-51.14754455739966,-197.3680348678961,344.0292084329849,-535.0805157245248,505.0847053168825,-49.97530320599062,-9.2743960857352,802.5716460166535,-387.8187717299591,290.41804347517905,301.0921382681022,308.7449405764792,-499.0235041572184,1.4716674761523825,-225.9767004359162,-803.2970491033537,-13.054093550349313,-463.609701883474,12.219416136335855,170.6573818151113,428.8340441329919,-191.7627305207545,-18.54960230464268,91.39773318452794,332.7210918889559,234.537029288192,433.9200012683157,340.6262573939489,-187.06157398619365,-702.3585922408813,165.28646271247374,-125.32301703069685,-13.17202382686744,-18.507123834782604,405.2920192987786,12.546345726942528,125.88825844469484,365.81442447614495,0
198.73207225138336,161.27206486357858,-33.35065947073092,-769.4084812874834,43.79600178484033,774.2605544736158,181.58205077542908,-390.8882255246129,-71.20933130940082,-238.2696832365703,-295.53892151260953,-59.87881367928698,-9.1306025164606,-498.466888437577,-52.40779835306178,-221.74940427889777,-1508.2739764631226,5.069904730992809,-184.80418012727063,278.97527546804577,-471.2605067127178,-101.68971101922872,20.50045933404815,56.10391968899647,-765.1122876427652,-16.93159252242998,-33.35806256694762,172.37912135106433,-704.476656711766,-119.41367609790032,0.6104573240477367,-51.78359383811578,346.0388708242221,14.917768568830706,-44.49914538530557,5.110089764050088,179.09722774238307,801.7940688424736,-250.39388722219445,-10.665588126913237,-261.1692521286352,-166.66477653148928,-634.2997357541321,-93.5176798010404,-303.495114314305,-1.1376100501561126,42.210851723228174,-413.8976072546285,-175.82610915392388,-7.007883082287705,-24.03458086890536,215.3980762734702,237.97345547855213,-192.66738312077337,514.1201936265438,1
569.2708440584005,-204.65169507674096,-49.76914700885088,-265.8210374884298,2.685749260227941,115.4223989652366,-76.44001131335867,-269.5944518631419,40.94224302748837,-114.08749266799305,-117.1017077922182,-24.049735044980338,-4.677286756129247,1601.8154194977135,54.016674193635,173.51528274144283,-1348.0339580772688,-31.60120962143385,198.9544546047538,180.47029702055195,-377.8613963158938,-133.22686680070797,25.35885365462332,67.72953307834923,339.1341126442434,186.27572326057015,-38.87350735563524,-35.42615665053201,541.3729953195239,-493.30103752274607,0.0176364295137817,654.2172699485014,1280.617699110116,-16.253852227602078,419.2902883876163,-1.548745303949239,-23.121574682196066,-1210.4159685893703,-87.27190053423342,-7.936960594105302,217.40107404743523,-177.9030050775274,210.8010203260665,-468.8266627015806,305.6149181994256,215.58531742451464,-765.7392150801057,1.5450170977374569,-100.53957019244169,-8.94263982152243,-5.91324001333726,1213.2929323161434,-70.03436092424695,40.15227194176791,193.45405236168463,0
